,num,joueur
0,,Joe Hart
1,,Edin Džeko
2,,Micah Richards
3,,David Silva
4,,Vincent Kompany
5,,Yaya Touré
6,,Nigel de Jong
7,,Gareth Barry
8,,Joleon Lescott
9,,Gaël Clichy
10,,Adam Johnson
