,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Teemu Pukki,22.0,fi FIN,FW,31-292,90,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0
1,Adam Idah,35.0,ie IRL,"FW,AM",20-338,90,0,0,0,0,5,0,2,0,0,0,0,0,6,1,1,50.0
2,Milot Rashica,17.0,xk KVX,"LM,LW",25-201,90,0,0,0,1,4,1,15,0,1,0,0,0,2,0,0,
3,Pierre Lees-Melou,20.0,fr FRA,"CM,DM",28-235,90,0,0,0,2,0,0,1,4,1,0,0,0,7,1,0,100.0
4,Jakob Sørensen,19.0,dk DEN,"CM,DM",23-318,90,0,0,0,1,1,0,0,0,2,0,0,0,8,1,1,50.0
5,Josh Sargent,24.0,us USA,"RM,RW",21-329,86,1,0,0,1,0,1,1,1,0,0,0,0,3,5,2,71.4
6,Christos Tzolis,18.0,gr GRE,RW,19-350,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
7,Brandon Williams,21.0,eng ENG,LB,21-134,76,0,0,0,1,1,0,0,1,1,0,0,0,5,2,0,100.0
8,Sam Byram,3.0,eng ENG,"RB,LB",28-121,14,0,0,0,1,0,0,1,2,0,0,0,0,1,3,0,100.0
9,Ben Gibson,4.0,eng ENG,CB,29-000,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,25.0
10,Grant Hanley,5.0,sct SCO,CB,30-056,90,0,0,0,2,1,0,0,1,1,0,0,0,5,5,0,100.0
11,Max Aarons,2.0,eng ENG,RB,22-011,79,1,0,0,2,1,0,5,0,0,0,0,0,5,0,2,0.0
12,Dimitris Giannoulis,30.0,gr GRE,LB,26-090,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13,Tim Krul,1.0,nl NED,GK,33-287,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
14,14 Players,,,,,990,3,0,0,12,14,3,25,9,6,0,0,0,47,21,10,67.7
