,num,joueur
0,,Ben Watson
1,,Maynor Figueroa
2,,Antolín Alcaraz
3,,Hugo Rodallega
4,,Tom Cleverley
5,,James McCarthy
6,,Gary Caldwell
7,,Charles N'Zogbia
8,,Emmerson Boyce
9,,
10,,Chris Kirkland
