,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Christian Benteke,20.0,be BEL,FW,30-144,90,26,24,0,0,0,0,0,0,0,0,0,0,11,2,0
1,Wilfried Zaha,11.0,ci CIV,LW,28-167,90,21,21,0,0,1,0,0,0,0,0,0,0,17,0,2
2,Jordan Ayew,9.0,gh GHA,RW,29-227,77,25,24,1,0,0,0,2,1,0,0,0,0,14,0,3
3,Andros Townsend,10.0,eng ENG,RW,29-284,13,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4,Eberechi Eze,25.0,eng ENG,LM,22-301,90,40,35,5,1,1,1,2,0,2,1,0,0,32,0,1
5,Luka Milivojević,4.0,rs SRB,CM,30-019,82,37,36,1,1,0,1,1,0,0,0,0,0,26,0,2
6,James McCarthy,22.0,ie IRL,CM,30-165,8,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
7,Jaïro Riedewald,44.0,nl NED,RM,24-229,84,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0
8,Jeffrey Schlupp,15.0,gh GHA,RM,28-124,6,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
9,Patrick van Aanholt,3.0,nl NED,LB,30-240,90,50,35,14,3,0,0,0,11,0,0,0,0,34,1,2
10,Scott Dann,6.0,eng ENG,CB,34-071,90,23,21,2,2,0,0,0,0,0,0,0,0,13,0,0
11,Cheikhou Kouyaté,8.0,sn SEN,CB,31-126,90,23,22,1,1,0,0,0,0,0,0,0,0,12,0,0
12,Joel Ward,2.0,eng ENG,RB,31-179,90,39,26,13,0,0,0,1,13,0,0,0,0,26,0,0
13,Vicente Guaita,31.0,es ESP,GK,34-106,90,27,11,16,7,0,0,0,0,0,0,0,0,14,0,0
14,14 Players,,,,,990,335,278,54,15,2,2,6,25,2,1,0,0,217,3,10
