,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Theo Walcott,32.0,eng ENG,FW,31-235,87,50,0,2,25,23,4,50,5,3,60.0,2,40.0,24,223,77,2,6,2,7,2,30,7
1,Shane Long,7.0,ie IRL,FW,33-289,3,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,2,0
2,Che Adams,10.0,sct SCO,FW,24-116,90,40,1,4,19,17,2,40,1,1,100.0,0,0.0,19,95,20,1,1,0,4,2,33,4
3,Moussa Djenepo,12.0,ml MLI,LM,22-144,73,45,1,10,26,9,4,45,1,1,100.0,0,0.0,23,134,58,3,2,1,4,2,30,4
4,Nathan Redmond,11.0,eng ENG,LM,26-245,17,4,0,0,0,4,0,4,0,0,,0,,3,17,1,0,1,0,0,0,3,1
5,James Ward-Prowse,8.0,eng ENG,CM,26-005,90,98,3,17,68,15,0,98,0,0,,0,,46,243,134,2,3,0,1,1,60,0
6,Oriol Romeu,6.0,es ESP,CM,29-043,90,79,0,19,47,13,0,79,0,0,,0,,29,104,55,0,0,0,1,0,53,1
7,Stuart Armstrong,17.0,sct SCO,RM,28-221,90,53,0,3,34,17,1,53,4,2,50.0,2,50.0,37,193,78,3,1,1,3,1,37,3
8,Jack Stephens,5.0,eng ENG,LB,26-284,90,95,2,17,65,13,2,95,0,0,,0,,42,165,107,3,2,0,0,0,68,0
9,Jannik Vestergaard,4.0,dk DEN,CB,28-095,90,82,8,34,45,3,2,82,0,0,,0,,49,217,105,0,0,0,0,0,65,0
10,Jan Bednarek,35.0,pl POL,CB,24-208,90,66,3,36,27,3,2,66,0,0,,0,,32,103,59,0,1,0,0,0,46,0
11,Kyle Walker-Peters,2.0,eng ENG,RB,23-207,90,67,2,17,45,6,1,67,2,2,100.0,0,0.0,32,227,91,3,2,0,0,1,34,2
12,Alex McCarthy,1.0,eng ENG,GK,30-339,90,33,27,33,0,0,0,33,0,0,,0,,20,61,25,0,0,0,0,0,26,0
13,13 Players,,,,,990,714,47,192,402,124,18,714,13,9,69.2,4,30.8,356,1782,810,17,19,4,20,9,487,22
