,num,joueur
0,,George Elokobi
1,,Karl Henry
2,,Jamie O'Hara
3,,Matthew Jarvis
4,,Christophe Berra
5,,Richard Stearman
6,,Kevin Doyle
7,,Adam Hammill
8,,Nenad Milijaš
9,,
10,,Marcus Hahnemann
