,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Callum Paterson,13.0,sct SCO,FW,24-042,90,3,3,1,1,1,0,1,0.0,1,0,0,0,0,3,1,0
1,Harry Arter,7.0,ie IRL,"LM,CM",28-331,73,3,0,3,0,0,0,1,0.0,1,2,0,2,1,4,1,0
2,Junior Hoilett,33.0,ca CAN,LM,28-172,17,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Joe Ralls,8.0,eng ENG,CM,25-043,90,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0
4,Víctor Camarasa,21.0,es ESP,"CM,RM",24-180,84,1,0,0,1,0,0,0,,0,0,0,0,3,4,0,0
5,Danny Ward,9.0,eng ENG,FW,26-348,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Kadeem Harris,23.0,eng ENG,RM,25-169,66,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0
7,Josh Murphy,11.0,eng ENG,"RM,LM",23-273,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
8,Aron Gunnarsson,17.0,is ISL,"DM,CM",29-216,90,1,1,1,0,0,0,2,0.0,2,2,0,2,1,2,2,0
9,Greg Cunningham,18.0,ie IRL,LB,27-297,90,3,2,2,1,0,2,5,40.0,3,3,0,3,3,6,5,0
10,Sol Bamba,22.0,ci CIV,CB,33-315,90,2,0,2,0,0,0,2,0.0,2,6,4,2,3,5,12,0
11,Sean Morrison,4.0,eng ENG,CB,27-320,90,0,0,0,0,0,0,0,,0,2,0,2,1,1,6,1
12,Bruno Ecuele Manga,5.0,ga GAB,RB,30-131,90,2,0,1,1,0,1,2,50.0,1,3,0,3,2,4,4,0
13,Neil Etheridge,1.0,ph PHI,GK,28-290,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,16,7,11,4,1,4,16,25.0,12,21,4,17,14,30,36,1
