,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Wout Weghorst,9.0,nl NED,FW,29-196,87,0,0,0,1,2,1,1,0,1,0,0,0,4,0,3,0.0
1,Ashley Barnes,10.0,eng ENG,FW,32-112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2,Maxwel Cornet,20.0,ci CIV,FW,25-145,54,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0.0
3,Jay Rodriguez,19.0,eng ENG,FW,32-205,36,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,100.0
4,Dwight McNeil,11.0,eng ENG,LM,22-089,90,0,0,0,1,3,0,6,0,0,0,0,0,11,1,0,100.0
5,Josh Brownhill,8.0,eng ENG,CM,26-062,90,1,0,0,2,0,0,2,3,3,0,0,0,7,0,1,0.0
6,Jack Cork,4.0,eng ENG,CM,32-239,90,1,0,0,4,1,0,0,1,0,0,0,0,1,2,2,50.0
7,Aaron Lennon,17.0,eng ENG,RM,34-309,89,1,0,0,1,1,0,1,1,2,0,0,0,8,1,0,100.0
8,Matthew Lowton,2.0,eng ENG,RM,32-255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Erik Pieters,23.0,nl NED,LB,33-196,90,0,0,0,1,0,0,3,0,4,0,0,0,5,3,0,100.0
10,Ben Mee,6.0,eng ENG,CB,32-151,90,0,0,0,0,1,1,0,2,1,0,0,0,5,1,2,33.3
11,Nathan Collins,22.0,ie IRL,CB,20-295,90,0,0,0,1,0,1,0,1,0,0,0,0,5,1,1,50.0
12,Connor Roberts,14.0,wls WAL,RB,26-149,90,1,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0.0
13,Nick Pope,1.0,eng ENG,GK,29-306,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
14,14 Players,,,,,990,4,0,0,12,12,3,14,11,12,0,0,0,51,13,12,52.0
