,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jay Rodriguez,19.0,eng ENG,"FW,LW",28-049,90,0,0,0,1,2,2,0,1,0,0,0,0,3,1,2,33.3
1,Matt Phillips,10.0,sct SCO,LW,26-187,75,0,0,0,0,0,0,4,3,1,0,0,0,2,0,1,0.0
2,James McClean,14.0,ie IRL,RW,28-147,15,1,0,0,1,0,1,3,2,0,0,0,0,2,0,0,
3,Chris Brunt,11.0,nir NIR,RW,32-276,71,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0.0
4,Hal Robson-Kanu,4.0,wls WAL,"FW,RW",28-118,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
5,James Morrison,7.0,sct SCO,AM,31-114,90,0,0,0,0,1,0,1,0,1,0,0,0,5,0,0,
6,Gareth Barry,18.0,eng ENG,DM,36-205,90,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0.0
7,Grzegorz Krychowiak,20.0,pl POL,DM,27-230,90,0,0,0,2,1,0,0,1,2,0,0,0,7,2,0,100.0
8,Kieran Gibbs,3.0,eng ENG,LB,27-355,84,0,0,0,3,0,0,1,1,1,0,0,0,2,0,0,
9,Allan Nyom,2.0,cm CMR,LB,29-129,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
10,Jonny Evans,6.0,nir NIR,CB,29-256,90,0,0,0,3,2,0,0,1,0,0,0,0,3,1,4,20.0
11,Ahmed Hegazi,26.0,eg EGY,CB,26-234,90,0,0,0,1,0,0,0,0,1,0,0,0,2,1,2,33.3
12,Craig Dawson,25.0,eng ENG,RB,27-133,90,0,0,0,0,0,0,3,0,0,0,0,0,4,1,3,25.0
13,Ben Foster,1.0,eng ENG,GK,34-166,90,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,15,7,3,15,9,7,0,0,0,42,6,15,28.6
