,num,joueur
0,,Ben Foster
1,,Roger Johnson
2,,Lee Bowyer
3,,Stephen Carr
4,,Jean Beausejour
5,,Liam Ridgewell
6,,Cameron Jerome
7,,Scott Dann
8,,Barry Ferguson
9,,Craig Gardner
10,,Sebastian Larsson
