,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Ivan Toney,17.0,eng ENG,FW,25-186,90,1,1,1,1,2,0,0,0,36,1,1,1,0.8,0.0,0.9,3,2,18,28,64.3,1,18,2,6,4
1,Bryan Mbeumo,19.0,cm CMR,FW,22-042,90,1,0,0,0,3,1,0,0,33,1,0,1,1.2,1.2,0.0,3,0,14,22,63.6,2,22,1,5,2
2,Vitaly Janelt,27.0,de GER,"CM,LM",23-131,90,0,0,0,0,2,1,0,0,39,4,0,2,0.4,0.4,0.3,5,0,22,28,78.6,3,12,0,0,0
3,Christian Nørgaard,6.0,dk DEN,CM,27-192,90,0,0,0,0,0,0,0,0,59,3,2,0,0.0,0.0,0.0,1,0,44,49,89.8,5,21,0,0,0
4,Shandon Baptiste,26.0,gd GRN,CM,23-163,63,0,0,0,0,0,0,2,1,22,0,0,2,0.0,0.0,0.0,0,0,15,18,83.3,2,14,3,1,1
5,Rico Henry,3.0,eng ENG,"WB,LB",24-072,74,0,0,0,0,0,0,1,0,30,0,0,1,0.0,0.0,0.0,0,0,19,22,86.4,1,13,1,1,0
6,Mads Roerslev,30.0,dk DEN,LB,22-086,16,0,0,0,0,0,0,0,0,8,2,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0
7,Sergi Canós,7.0,es ESP,WB,24-228,67,0,0,0,0,0,0,0,0,35,2,2,2,0.0,0.0,0.0,1,1,8,27,29.6,2,18,2,1,1
8,Frank Onyeka,15.0,ng NGA,RM,23-260,23,0,0,0,0,1,0,0,0,5,0,0,1,0.0,0.0,0.0,1,0,0,2,0.0,0,2,1,0,0
9,Ethan Pinnock,5.0,jm JAM,CB,28-112,90,0,0,0,0,0,0,0,0,50,0,1,0,0.0,0.0,0.0,0,0,35,42,83.3,0,25,0,0,0
10,Pontus Jansson,18.0,se SWE,CB,30-217,81,0,0,0,0,0,0,1,0,43,2,1,1,0.0,0.0,0.0,1,0,28,33,84.8,1,22,0,0,0
11,Mathias Jørgensen,22.0,dk DEN,CB,31-148,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0
12,Kristoffer Ajer,20.0,no NOR,"CB,RB",23-154,90,0,0,0,0,0,0,0,0,43,0,3,1,0.0,0.0,0.0,1,0,16,28,57.1,1,11,1,0,0
13,David Raya,1.0,es ESP,GK,26-003,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,1,1,33,48,68.8,0,27,0,0,0
14,14 Players,,,,,963,2,1,1,1,8,2,4,1,457,15,10,13,2.5,1.7,1.3,17,4,256,353,72.5,18,207,11,14,8
