,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Harry Kane,10.0,eng ENG,FW,28-088,90,0,0,0,0,1,1,0,0,31,1,0,0,0.1,0.1,0.0,2,0,20,24,83.3,5,19,1,5,2
1,Son Heung-min,7.0,kr KOR,LW,29-108,90,0,0,0,0,1,1,0,0,51,0,0,1,0.2,0.2,0.3,4,0,37,47,78.7,1,22,0,0,0
2,Lucas Moura,27.0,br BRA,RW,29-072,89,0,0,0,0,1,0,0,0,61,1,2,0,0.3,0.3,0.0,1,0,32,46,69.6,6,39,2,6,3
3,Steven Bergwijn,23.0,nl NED,RW,24-016,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0
4,Tanguy Ndombele,28.0,fr FRA,AM,24-300,83,0,0,0,0,2,1,0,0,64,0,1,1,0.1,0.1,0.2,3,0,46,54,85.2,3,45,3,1,0
5,Giovani Lo Celso,18.0,ar ARG,AM,25-198,7,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,7,12,58.3,0,5,0,1,1
6,Oliver Skipp,29.0,eng ENG,DM,21-038,90,0,0,0,0,0,0,0,0,96,2,1,1,0.0,0.0,0.0,0,0,79,90,87.8,8,63,4,0,0
7,Pierre Højbjerg,5.0,dk DEN,DM,26-080,90,0,0,0,0,1,1,0,0,107,2,1,1,0.0,0.0,0.0,0,0,91,101,90.1,7,57,2,0,0
8,Sergio Reguilón,3.0,es ESP,LB,24-312,83,0,0,0,0,1,0,0,0,56,1,1,3,0.0,0.0,0.2,2,0,31,44,70.5,0,28,2,5,1
9,Bryan Gil,11.0,es ESP,LB,20-255,7,0,0,0,0,0,0,0,0,12,2,0,0,0.0,0.0,0.0,0,0,9,9,100.0,1,8,1,1,0
10,Eric Dier,15.0,eng ENG,CB,27-282,90,0,0,0,0,0,0,0,0,112,1,4,1,0.0,0.0,0.0,1,0,96,103,93.2,4,74,1,0,0
11,Cristian Romero,4.0,ar ARG,CB,23-180,90,0,0,0,0,0,0,1,0,84,1,5,3,0.0,0.0,0.0,0,0,65,74,87.8,6,62,1,1,1
12,Emerson,12.0,br BRA,RB,22-283,90,0,0,0,0,0,0,0,0,56,3,1,1,0.0,0.0,0.0,0,0,38,48,79.2,2,25,1,2,2
13,Hugo Lloris,1.0,fr FRA,GK,34-302,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,16,24,66.7,0,11,0,0,0
14,14 Players,,,,,990,0,0,0,0,7,4,1,0,773,15,16,12,0.7,0.7,0.7,13,0,567,676,83.9,43,459,18,22,10
