,num,joueur
0,,Ben Foster
1,,Scott Dann
2,,Cameron Jerome
3,,Liam Ridgewell
4,,Sebastian Larsson
5,,Alexander Hleb
6,,Keith Fahey
7,,Stephen Carr
8,,Lee Bowyer
9,,Roger Johnson
10,,Barry Ferguson
