,num,joueur
0,,Mark Noble
1,,Robbie Keane
2,,James Tomkins
3,,Victor Obinna
4,,Lars Jacobsen
5,,Danny Gabbidon
6,,Wayne Bridge
7,,Gary O'Neil
8,,Frédéric Piquionne
9,,
10,,Ruud Boffin
