,num,joueur
0,13,Wayne Hennessey
1,2,Joel Ward
2,3,Patrick van Aanholt
3,4,Luka Milivojević
4,5,James Tomkins
5,6,Scott Dann
6,10,Andros Townsend
7,17,Christian Benteke
8,18,James McArthur
9,24,Timothy Fosu-Mensah
10,42,Jason Puncheon
