,num,joueur
0,10,Charlie Austin
1,14,Oriol Romeu
2,17,Stuart Armstrong
3,18,Mario Lemina
4,22,Nathan Redmond
5,23,Pierre Højbjerg
6,33,Matt Targett
7,35,Jan Bednarek
8,43,Yan Valery
9,,
10,28,Angus Gunn
