,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Son Heung-min,7.0,kr KOR,FW,28-211,90,38,0,1,15,22,3,38,2,0,0.0,2,100.0,27,199,88,1,0,0,0,1,34,9
1,Carlos Vinícius,45.0,br BRA,FW,25-316,90,20,2,3,11,6,2,20,0,0,,0,,8,20,13,0,1,0,3,1,20,3
2,Tanguy Ndombele,28.0,fr FRA,AM,24-038,68,35,1,7,22,7,1,35,4,4,100.0,0,0.0,18,120,58,2,1,1,1,0,27,3
3,Érik Lamela,11.0,ar ARG,FW,28-337,22,26,0,0,9,17,1,26,2,2,100.0,0,0.0,19,152,59,0,2,0,2,1,21,2
4,Steven Bergwijn,23.0,nl NED,AM,23-119,68,20,0,3,10,8,2,20,4,4,100.0,0,0.0,14,143,88,3,3,1,0,1,15,3
5,Lucas Moura,27.0,br BRA,AM,28-175,22,17,0,0,10,7,1,17,3,2,66.7,1,33.3,9,40,10,0,0,0,0,1,12,1
6,Pierre Højbjerg,5.0,dk DEN,DM,25-183,90,73,1,27,39,7,0,73,1,1,100.0,0,0.0,38,177,110,0,0,0,1,1,52,0
7,Moussa Sissoko,17.0,fr FRA,DM,31-172,90,60,3,25,25,12,0,60,1,1,100.0,0,0.0,28,166,78,3,1,0,0,0,35,0
8,Ben Davies,33.0,wls WAL,LB,27-286,90,75,4,35,30,10,0,75,0,0,,0,,39,124,61,0,0,0,0,0,44,5
9,Eric Dier,15.0,eng ENG,CB,27-020,90,72,24,52,18,2,1,72,0,0,,0,,38,175,60,0,0,0,1,0,45,0
10,Toby Alderweireld,4.0,be BEL,CB,31-339,90,63,15,40,21,2,0,63,0,0,,0,,32,126,57,0,1,0,0,0,42,0
11,Serge Aurier,24.0,ci CIV,RB,28-042,90,48,2,16,15,18,1,48,0,0,,0,,25,103,50,1,0,0,2,1,31,6
12,Hugo Lloris,1.0,fr FRA,GK,34-040,90,36,34,36,0,0,0,36,0,0,,0,,19,74,51,0,0,0,0,0,15,0
13,13 Players,,,,,990,583,86,245,225,118,12,583,17,14,82.4,3,17.6,314,1619,783,10,9,2,10,7,393,32
