,num,joueur
0,,Kieran Richardson
1,,Muamer Tanković
2,,Dan Burn
3,,Ryan Tunnicliffe
4,,Lewis Holtby
5,,Sascha Riether
6,,John Heitinga
7,,William Kvist
8,,John Arne Riise
9,,
10,,David Stockdale
