,team,matchweek,Match Report
41,Stoke-City-Stats,Matchweek 5,https://fbref.com/en/matches/349276f6/Newcastle-United-Stoke-City-September-16-2017-Premier-League
42,Stoke-City-Stats,Matchweek 6,https://fbref.com/en/matches/3d438a3e/Stoke-City-Chelsea-September-23-2017-Premier-League
43,Stoke-City-Stats,Matchweek 7,https://fbref.com/en/matches/44cd18c0/Stoke-City-Southampton-September-30-2017-Premier-League
44,Stoke-City-Stats,Matchweek 8,https://fbref.com/en/matches/f81f42ed/Manchester-City-Stoke-City-October-14-2017-Premier-League
45,Stoke-City-Stats,Matchweek 9,https://fbref.com/en/matches/7da1fc42/Stoke-City-Bournemouth-October-21-2017-Premier-League
46,Stoke-City-Stats,Matchweek 10,https://fbref.com/en/matches/7834b95f/Watford-Stoke-City-October-28-2017-Premier-League
47,Stoke-City-Stats,Matchweek 11,https://fbref.com/en/matches/3cefdf58/Stoke-City-Leicester-City-November-4-2017-Premier-League
48,Stoke-City-Stats,Matchweek 12,https://fbref.com/en/matches/77995c06/Brighton-and-Hove-Albion-Stoke-City-November-20-2017-Premier-League
49,Stoke-City-Stats,Matchweek 13,https://fbref.com/en/matches/d6d1f3dc/Crystal-Palace-Stoke-City-November-25-2017-Premier-League
50,Stoke-City-Stats,Matchweek 14,https://fbref.com/en/matches/21c13e13/Stoke-City-Liverpool-November-29-2017-Premier-League
51,Stoke-City-Stats,Matchweek 15,https://fbref.com/en/matches/83bc0290/Stoke-City-Swansea-City-December-2-2017-Premier-League
52,Stoke-City-Stats,Matchweek 16,https://fbref.com/en/matches/a91a2bf3/Tottenham-Hotspur-Stoke-City-December-9-2017-Premier-League
53,Stoke-City-Stats,Matchweek 17,https://fbref.com/en/matches/8ff402f4/Burnley-Stoke-City-December-12-2017-Premier-League
54,Stoke-City-Stats,Matchweek 18,https://fbref.com/en/matches/17329e19/Stoke-City-West-Ham-United-December-16-2017-Premier-League
55,Stoke-City-Stats,Matchweek 19,https://fbref.com/en/matches/07776252/Stoke-City-West-Bromwich-Albion-December-23-2017-Premier-League
56,Stoke-City-Stats,Matchweek 20,https://fbref.com/en/matches/c892dd25/Huddersfield-Town-Stoke-City-December-26-2017-Premier-League
57,Stoke-City-Stats,Matchweek 21,https://fbref.com/en/matches/508f7222/Chelsea-Stoke-City-December-30-2017-Premier-League
58,Stoke-City-Stats,Matchweek 22,https://fbref.com/en/matches/dcd9c8a8/Stoke-City-Newcastle-United-January-1-2018-Premier-League
59,Stoke-City-Stats,Matchweek 23,https://fbref.com/en/matches/baf79461/Manchester-United-Stoke-City-January-15-2018-Premier-League
60,Stoke-City-Stats,Matchweek 24,https://fbref.com/en/matches/4acdcd55/Stoke-City-Huddersfield-Town-January-20-2018-Premier-League
61,Stoke-City-Stats,Matchweek 25,https://fbref.com/en/matches/4f701c0f/Stoke-City-Watford-January-31-2018-Premier-League
62,Stoke-City-Stats,Matchweek 26,https://fbref.com/en/matches/3ad5f648/Bournemouth-Stoke-City-February-3-2018-Premier-League
63,Stoke-City-Stats,Matchweek 27,https://fbref.com/en/matches/f37354cd/Stoke-City-Brighton-and-Hove-Albion-February-10-2018-Premier-League
64,Stoke-City-Stats,Matchweek 28,https://fbref.com/en/matches/27ff97c5/Leicester-City-Stoke-City-February-24-2018-Premier-League
65,Stoke-City-Stats,Matchweek 29,https://fbref.com/en/matches/a9bd2423/Southampton-Stoke-City-March-3-2018-Premier-League
66,Stoke-City-Stats,Matchweek 30,https://fbref.com/en/matches/09d80d49/Stoke-City-Manchester-City-March-12-2018-Premier-League
67,Stoke-City-Stats,Matchweek 31,https://fbref.com/en/matches/01f6b961/Stoke-City-Everton-March-17-2018-Premier-League
68,Stoke-City-Stats,Matchweek 32,https://fbref.com/en/matches/9c1a218b/Arsenal-Stoke-City-April-1-2018-Premier-League
69,Stoke-City-Stats,Matchweek 33,https://fbref.com/en/matches/1da6c7b5/Stoke-City-Tottenham-Hotspur-April-7-2018-Premier-League
70,Stoke-City-Stats,Matchweek 34,https://fbref.com/en/matches/1b6e8568/West-Ham-United-Stoke-City-April-16-2018-Premier-League
71,Stoke-City-Stats,Matchweek 35,https://fbref.com/en/matches/4b1d1fa6/Stoke-City-Burnley-April-22-2018-Premier-League
72,Stoke-City-Stats,Matchweek 36,https://fbref.com/en/matches/b6b246c1/Liverpool-Stoke-City-April-28-2018-Premier-League
73,Stoke-City-Stats,Matchweek 37,https://fbref.com/en/matches/ab069f6c/Stoke-City-Crystal-Palace-May-5-2018-Premier-League
74,Stoke-City-Stats,Matchweek 38,https://fbref.com/en/matches/03a63fbc/Swansea-City-Stoke-City-May-13-2018-Premier-League
75,Watford-Stats,Matchweek 1,https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League
76,Watford-Stats,Matchweek 2,https://fbref.com/en/matches/21fec287/Bournemouth-Watford-August-19-2017-Premier-League
77,Watford-Stats,Matchweek 3,https://fbref.com/en/matches/7bd57325/Watford-Brighton-and-Hove-Albion-August-26-2017-Premier-League
78,Watford-Stats,Matchweek 4,https://fbref.com/en/matches/bb0151f4/Southampton-Watford-September-9-2017-Premier-League
79,Watford-Stats,Matchweek 5,https://fbref.com/en/matches/f9dc0d8f/Watford-Manchester-City-September-16-2017-Premier-League
80,Watford-Stats,Matchweek 6,https://fbref.com/en/matches/bb4b59af/Swansea-City-Watford-September-23-2017-Premier-League
81,Watford-Stats,Matchweek 7,https://fbref.com/en/matches/d96be99d/West-Bromwich-Albion-Watford-September-30-2017-Premier-League
82,Watford-Stats,Matchweek 8,https://fbref.com/en/matches/f18931d9/Watford-Arsenal-October-14-2017-Premier-League
83,Watford-Stats,Matchweek 9,https://fbref.com/en/matches/048d192d/Chelsea-Watford-October-21-2017-Premier-League
84,Watford-Stats,Matchweek 10,https://fbref.com/en/matches/7834b95f/Watford-Stoke-City-October-28-2017-Premier-League
85,Watford-Stats,Matchweek 11,https://fbref.com/en/matches/113bc344/Everton-Watford-November-5-2017-Premier-League
86,Watford-Stats,Matchweek 12,https://fbref.com/en/matches/236c48b6/Watford-West-Ham-United-November-19-2017-Premier-League
87,Watford-Stats,Matchweek 13,https://fbref.com/en/matches/dfc83a02/Newcastle-United-Watford-November-25-2017-Premier-League
88,Watford-Stats,Matchweek 14,https://fbref.com/en/matches/1a4b3369/Watford-Manchester-United-November-28-2017-Premier-League
89,Watford-Stats,Matchweek 15,https://fbref.com/en/matches/0dbc6a97/Watford-Tottenham-Hotspur-December-2-2017-Premier-League
90,Watford-Stats,Matchweek 16,https://fbref.com/en/matches/db3b2aca/Burnley-Watford-December-9-2017-Premier-League
91,Watford-Stats,Matchweek 17,https://fbref.com/en/matches/099b2800/Crystal-Palace-Watford-December-12-2017-Premier-League
92,Watford-Stats,Matchweek 18,https://fbref.com/en/matches/178a7528/Watford-Huddersfield-Town-December-16-2017-Premier-League
93,Watford-Stats,Matchweek 19,https://fbref.com/en/matches/409da328/Brighton-and-Hove-Albion-Watford-December-23-2017-Premier-League
94,Watford-Stats,Matchweek 20,https://fbref.com/en/matches/690be862/Watford-Leicester-City-December-26-2017-Premier-League
95,Watford-Stats,Matchweek 21,https://fbref.com/en/matches/ca2f3a1a/Watford-Swansea-City-December-30-2017-Premier-League
96,Watford-Stats,Matchweek 22,https://fbref.com/en/matches/1def0427/Manchester-City-Watford-January-2-2018-Premier-League
97,Watford-Stats,Matchweek 23,https://fbref.com/en/matches/eb2cc880/Watford-Southampton-January-13-2018-Premier-League
98,Watford-Stats,Matchweek 24,https://fbref.com/en/matches/40e6f091/Leicester-City-Watford-January-20-2018-Premier-League
99,Watford-Stats,Matchweek 25,https://fbref.com/en/matches/4f701c0f/Stoke-City-Watford-January-31-2018-Premier-League
100,Watford-Stats,Matchweek 26,https://fbref.com/en/matches/92aff98f/Watford-Chelsea-February-5-2018-Premier-League
101,Watford-Stats,Matchweek 27,https://fbref.com/en/matches/fd50c838/West-Ham-United-Watford-February-10-2018-Premier-League
102,Watford-Stats,Matchweek 28,https://fbref.com/en/matches/9b5c3c10/Watford-Everton-February-24-2018-Premier-League
103,Watford-Stats,Matchweek 29,https://fbref.com/en/matches/02b0f00c/Watford-West-Bromwich-Albion-March-3-2018-Premier-League
104,Watford-Stats,Matchweek 30,https://fbref.com/en/matches/9eba55b6/Arsenal-Watford-March-11-2018-Premier-League
105,Watford-Stats,Matchweek 31,https://fbref.com/en/matches/99d79931/Liverpool-Watford-March-17-2018-Premier-League
106,Watford-Stats,Matchweek 32,https://fbref.com/en/matches/fe2d2f2c/Watford-Bournemouth-March-31-2018-Premier-League
107,Burnley-Stats,Matchweek 26,https://fbref.com/en/matches/a54e56e3/Burnley-Manchester-City-February-3-2018-Premier-League
108,Manchester-City-Stats,Matchweek 11,https://fbref.com/en/matches/03da14dd/Manchester-City-Arsenal-November-5-2017-Premier-League
109,Manchester-City-Stats,Matchweek 26,https://fbref.com/en/matches/a54e56e3/Burnley-Manchester-City-February-3-2018-Premier-League
110,Everton-Stats,Matchweek 9,https://fbref.com/en/matches/73da64ff/Everton-Arsenal-October-22-2017-Premier-League
111,Crystal-Palace-Stats,Matchweek 15,https://fbref.com/en/matches/4a14eedc/West-Bromwich-Albion-Crystal-Palace-December-2-2017-Premier-League
112,Crystal-Palace-Stats,Matchweek 24,https://fbref.com/en/matches/65607b87/Arsenal-Crystal-Palace-January-20-2018-Premier-League
113,Crystal-Palace-Stats,Matchweek 33,https://fbref.com/en/matches/b2a3c401/Bournemouth-Crystal-Palace-April-7-2018-Premier-League
114,Huddersfield-Town-Stats,Matchweek 23,https://fbref.com/en/matches/7e7a4e35/Huddersfield-Town-West-Ham-United-January-13-2018-Premier-League
115,Southampton-Stats,Matchweek 2,https://fbref.com/en/matches/4dc6e9ad/Southampton-West-Ham-United-August-19-2017-Premier-League
116,West-Bromwich-Albion-Stats,Matchweek 15,https://fbref.com/en/matches/4a14eedc/West-Bromwich-Albion-Crystal-Palace-December-2-2017-Premier-League
