,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-139,90,39,6,6,19,15,4,39,1,1,100.0,0,0.0,16,35,11,1,1,0,7,5,27,7
1,Ryan Babel,12.0,nl NED,"LW,AM",32-045,87,43,1,5,29,9,0,43,1,1,100.0,0,0.0,25,161,36,1,2,0,2,3,38,7
2,Floyd Ayité,11.0,tg TOG,RW,30-049,3,2,0,0,0,2,0,2,1,1,100.0,0,0.0,2,11,11,0,0,0,0,0,2,1
3,Tom Cairney,10.0,sct SCO,"RW,AM",28-013,90,71,1,6,46,19,1,71,4,3,75.0,1,25.0,41,199,77,1,2,1,2,3,55,7
4,Joe Bryan,23.0,eng ENG,"LB,LM",25-138,90,71,1,10,28,33,1,71,4,1,25.0,3,75.0,35,188,87,2,2,0,2,3,42,9
5,Jean Seri,24.0,ci CIV,"DM,CM",27-198,90,91,2,14,64,14,0,91,2,2,100.0,0,0.0,44,268,174,0,0,0,4,2,70,1
6,Calum Chambers,5.0,eng ENG,"DM,CM",24-013,90,82,1,13,60,9,1,82,0,0,,0,,33,144,40,0,1,0,2,2,55,1
7,Cyrus Christie,22.0,ie IRL,"RM,RB",26-125,61,71,0,9,43,19,0,71,1,1,100.0,0,0.0,32,168,83,3,1,0,0,1,51,8
8,Timothy Fosu-Mensah,21.0,nl NED,RB,21-031,29,28,2,4,17,7,1,28,0,0,,0,,14,70,42,1,2,0,0,0,22,4
9,Tim Ream,13.0,us USA,CB,31-120,45,35,3,8,23,4,0,35,0,0,,0,,18,53,28,0,0,0,0,0,24,0
10,Luciano Vietto,19.0,ar ARG,LW,25-059,45,26,1,5,9,12,2,26,1,1,100.0,0,0.0,15,94,64,3,1,1,0,1,14,3
11,Maxime Le Marchand,20.0,fr FRA,CB,29-114,90,89,9,39,50,0,0,89,1,1,100.0,0,0.0,48,223,145,0,0,0,0,0,61,0
12,Denis Odoi,4.0,gh GHA,CB,30-251,90,89,5,31,58,0,0,89,0,0,,0,,52,258,177,3,0,0,2,0,68,0
13,Sergio Rico,25.0,es ESP,GK,25-154,90,30,29,30,0,0,0,30,0,0,,0,,11,80,47,0,0,0,0,0,9,0
14,14 Players,,,,,990,767,61,180,446,143,10,767,16,12,75.0,4,25.0,386,1952,1022,15,12,2,21,20,538,48
