,num,joueur
0,,Nicky Shorey
1,,Adrian Mariappa
2,,Jem Karacan
3,,Noel Hunt
4,,Stephen Kelly
5,,Garath McCleary
6,,Mikele Leigertwood
7,,Jobi McAnuff
8,,Alex Pearce
9,,
10,,Alex McCarthy
