,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Gabriel Jesus,9.0,br BRA,FW,23-316,78,1,1,0,0,1,0,3,0.0,3,2,0,2,0,1,0,0
1,Riyad Mahrez,26.0,dz ALG,RW,29-358,12,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
2,Raheem Sterling,7.0,eng ENG,"LW,FW,RW",26-067,90,1,0,0,1,0,0,1,0.0,1,1,0,1,2,3,0,0
3,Phil Foden,47.0,eng ENG,"RW,LM",20-261,90,2,2,1,1,0,1,3,33.3,2,0,0,0,0,2,1,0
4,İlkay Gündoğan,8.0,de GER,LM,30-112,68,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
5,Ferrán Torres,21.0,es ESP,LW,20-350,22,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
6,Rodri,16.0,es ESP,CM,24-236,90,4,2,1,2,1,2,4,50.0,2,1,0,1,1,5,1,0
7,Bernardo Silva,20.0,pt POR,RM,26-187,90,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0
8,Oleksandr Zinchenko,11.0,ua UKR,LB,24-060,90,7,3,5,0,2,6,8,75.0,2,1,0,1,1,8,3,0
9,Aymeric Laporte,14.0,es ESP,CB,26-262,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
10,John Stones,5.0,eng ENG,CB,26-261,90,1,1,0,0,1,1,3,33.3,2,2,2,0,0,1,1,0
11,João Cancelo,27.0,pt POR,RB,26-262,90,3,0,2,0,1,2,4,50.0,2,0,0,0,3,6,0,0
12,Ederson,31.0,br BRA,GK,27-180,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
13,13 Players,,,,,990,21,10,9,4,8,14,34,41.2,20,8,2,6,8,29,7,1
