,num,joueur
0,,Robert Koren
1,,Maynor Figueroa
2,,James Chester
3,,Robbie Brady
4,,David Meyler
5,,Yannick Sagbo
6,,Danny Graham
7,,Ahmed Elmohamady
8,,Sone Aluko
9,,
10,,Steve Harper
