,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2014-08-18,20:00 ,Premier League,Matchweek 1,Mon,Home,L,1,3,Chelsea,39,"20,699",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/0baca33d/Burnley-Chelsea-August-18-2014-Premier-League,
1,2014-08-23,15:00 ,Premier League,Matchweek 2,Sat,Away,L,0,1,Swansea City,45,"20,565",,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/0ecf3e2a/Swansea-City-Burnley-August-23-2014-Premier-League,
3,2014-08-30,12:45 ,Premier League,Matchweek 3,Sat,Home,D,0,0,Manchester Utd,36,"21,099",,4-4-2,Chris Foy,https://fbref.com/en/matches/f4d8cfb7/Burnley-Manchester-United-August-30-2014-Premier-League,
4,2014-09-13,15:00 ,Premier League,Matchweek 4,Sat,Away,D,0,0,Crystal Palace,55,"23,829",,4-4-2,Mike Dean,https://fbref.com/en/matches/e75a2027/Crystal-Palace-Burnley-September-13-2014-Premier-League,
5,2014-09-20,15:00 ,Premier League,Matchweek 5,Sat,Home,D,0,0,Sunderland,44,"20,026",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/2aa55b80/Burnley-Sunderland-September-20-2014-Premier-League,
6,2014-09-28,16:00 ,Premier League,Matchweek 6,Sun,Away,L,0,4,West Brom,37,"24,286",,4-5-1,Jonathan Moss,https://fbref.com/en/matches/442e668b/West-Bromwich-Albion-Burnley-September-28-2014-Premier-League,
7,2014-10-04,15:00 ,Premier League,Matchweek 7,Sat,Away,D,2,2,Leicester City,47,"31,448",,4-4-1-1,Philip Dowd,https://fbref.com/en/matches/d63d1e2f/Leicester-City-Burnley-October-4-2014-Premier-League,
8,2014-10-18,15:00 ,Premier League,Matchweek 8,Sat,Home,L,1,3,West Ham,47,"18,936",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/94fd877c/Burnley-West-Ham-United-October-18-2014-Premier-League,
9,2014-10-26,13:30 ,Premier League,Matchweek 9,Sun,Home,L,1,3,Everton,38,"19,927",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/47c52cfb/Burnley-Everton-October-26-2014-Premier-League,
10,2014-11-01,15:00 ,Premier League,Matchweek 10,Sat,Away,L,0,3,Arsenal,32,"60,012",,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/d5456d28/Arsenal-Burnley-November-1-2014-Premier-League,
11,2014-11-08,15:00 ,Premier League,Matchweek 11,Sat,Home,W,1,0,Hull City,47,"16,998",,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/92e9e860/Burnley-Hull-City-November-8-2014-Premier-League,
12,2014-11-22,15:00 ,Premier League,Matchweek 12,Sat,Away,W,2,1,Stoke City,27,"27,018",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/f618534b/Stoke-City-Burnley-November-22-2014-Premier-League,
13,2014-11-29,15:00 ,Premier League,Matchweek 13,Sat,Home,D,1,1,Aston Villa,47,"19,910",,4-4-1-1,Graham Scott,https://fbref.com/en/matches/39d8741c/Burnley-Aston-Villa-November-29-2014-Premier-League,
14,2014-12-02,19:45 ,Premier League,Matchweek 14,Tue,Home,D,1,1,Newcastle Utd,42,"18,791",,4-4-2,Philip Dowd,https://fbref.com/en/matches/6d988655/Burnley-Newcastle-United-December-2-2014-Premier-League,
15,2014-12-06,15:00 ,Premier League,Matchweek 15,Sat,Away,L,0,2,QPR,49,"17,785",,4-4-2,Jonathan Moss,https://fbref.com/en/matches/08e323c5/Queens-Park-Rangers-Burnley-December-6-2014-Premier-League,
16,2014-12-13,15:00 ,Premier League,Matchweek 16,Sat,Home,W,1,0,Southampton,40,"17,287",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/f60c6e28/Burnley-Southampton-December-13-2014-Premier-League,
17,2014-12-20,15:00 ,Premier League,Matchweek 17,Sat,Away,L,1,2,Tottenham,35,"35,681",,4-4-2,Jonathan Moss,https://fbref.com/en/matches/3deaaeb4/Tottenham-Hotspur-Burnley-December-20-2014-Premier-League,
