,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Danny Ings,9.0,eng ENG,FW,30-036,77,15,15,0,0,0,0,1,0,0,0,0,0,10,0,0
1,Leon Bailey,31.0,jm JAM,"FW,RW",25-019,13,9,9,0,0,0,0,3,0,0,0,0,0,5,0,0
2,Ollie Watkins,11.0,eng ENG,FW,26-241,90,18,18,0,0,0,0,0,0,0,0,0,0,16,0,0
3,Philippe Coutinho,23.0,br BRA,AM,30-077,65,38,35,3,2,1,0,2,0,0,0,0,0,30,0,0
4,Emi Buendía,10.0,ar ARG,AM,25-246,25,27,25,2,0,1,0,3,0,1,1,0,0,18,0,2
5,John McGinn,7.0,sct SCO,LM,27-314,89,72,72,0,0,0,0,5,0,0,0,0,0,62,0,2
6,Cameron Archer,35.0,eng ENG,DM,21-038,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
7,Boubacar Kamara,44.0,fr FRA,"CM,DM",22-278,90,72,70,2,2,0,0,0,0,0,0,0,0,67,0,0
8,Douglas Luiz,6.0,br BRA,RM,24-111,65,52,48,4,3,0,1,2,0,1,0,0,0,43,0,1
9,Jacob Ramsey,41.0,eng ENG,"RM,LW",21-092,25,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
10,Lucas Digne,27.0,fr FRA,LB,29-039,90,87,69,18,1,0,0,8,16,1,0,1,0,58,0,3
11,Calum Chambers,16.0,eng ENG,CB,27-220,90,73,69,2,1,0,0,0,1,0,0,0,0,63,2,1
12,Ezri Konsa,4.0,eng ENG,CB,24-309,90,70,70,0,0,0,0,0,0,0,0,0,0,65,0,0
13,Matty Cash,2.0,pl POL,RB,25-021,90,49,41,8,0,0,1,2,8,0,0,0,0,38,0,1
14,Emiliano Martínez,1.0,ar ARG,GK,29-360,90,38,31,7,2,0,0,0,0,0,0,0,0,30,0,0
15,15 Players,,,,,990,639,591,46,11,2,2,26,25,3,1,1,0,523,2,10
