,num,joueur
0,7,Nordin Amrabat
1,8,Tom Cleverley
2,10,Isaac Success
3,15,Craig Cathcart
4,16,Abdoulaye Doucouré
5,21,M'Baye Niang
6,22,Daryl Janmaat
7,25,José Holebas
8,33,Stefano Okaka
9,,
10,30,Costel Pantilimon
