,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2012-08-19,,Premier League,Matchweek 1,Sun,Away,L,2,3,Manchester City,,"46,190",,4-1-4-1,Howard Webb,https://fbref.com/en/matches/1c99515c/Manchester-City-Southampton-August-19-2012-Premier-League,
1,2012-08-25,,Premier League,Matchweek 2,Sat,Home,L,0,2,Wigan Athletic,,"29,604",,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/144a31e2/Southampton-Wigan-Athletic-August-25-2012-Premier-League,
2,2012-09-02,,Premier League,Matchweek 3,Sun,Home,L,2,3,Manchester Utd,,"31,609",,4-1-4-1,Mike Dean,https://fbref.com/en/matches/d80ac534/Southampton-Manchester-United-September-2-2012-Premier-League,
3,2012-09-15,,Premier League,Matchweek 4,Sat,Away,L,1,6,Arsenal,,"60,097",,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/97e07563/Arsenal-Southampton-September-15-2012-Premier-League,
4,2012-09-22,,Premier League,Matchweek 5,Sat,Home,W,4,1,Aston Villa,,"30,713",,4-1-4-1,Jon Moss,https://fbref.com/en/matches/fe29a9be/Southampton-Aston-Villa-September-22-2012-Premier-League,
5,2012-09-29,,Premier League,Matchweek 6,Sat,Away,L,1,3,Everton,,"37,922",,4-1-4-1,Lee Probert,https://fbref.com/en/matches/8c325532/Everton-Southampton-September-29-2012-Premier-League,
6,2012-10-07,,Premier League,Matchweek 7,Sun,Home,D,2,2,Fulham,,"28,004",,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/d4112b21/Southampton-Fulham-October-7-2012-Premier-League,
7,2012-10-20,,Premier League,Matchweek 8,Sat,Away,L,1,4,West Ham,,"34,925",,4-1-4-1,Neil Swarbrick,https://fbref.com/en/matches/8738f9a7/West-Ham-United-Southampton-October-20-2012-Premier-League,
8,2012-10-28,,Premier League,Matchweek 9,Sun,Home,L,1,2,Tottenham,,"31,944",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/9017c0e5/Southampton-Tottenham-Hotspur-October-28-2012-Premier-League,
9,2012-11-05,,Premier League,Matchweek 10,Mon,Away,L,0,2,West Brom,,"25,635",,4-4-2,Mark Halsey,https://fbref.com/en/matches/6d63aef2/West-Bromwich-Albion-Southampton-November-5-2012-Premier-League,
10,2012-11-10,,Premier League,Matchweek 11,Sat,Home,D,1,1,Swansea City,,"30,501",,4-1-4-1,Andre Marriner,https://fbref.com/en/matches/9b889b67/Southampton-Swansea-City-November-10-2012-Premier-League,
11,2012-11-17,,Premier League,Matchweek 12,Sat,Away,W,3,1,QPR,,"18,174",,4-1-4-1,Mike Dean,https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League,
12,2012-11-25,,Premier League,Matchweek 13,Sun,Home,W,2,0,Newcastle Utd,,"31,410",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/edf77b5c/Southampton-Newcastle-United-November-25-2012-Premier-League,
13,2012-11-28,,Premier League,Matchweek 14,Wed,Home,D,1,1,Norwich City,,"29,325",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/ddd3d39e/Southampton-Norwich-City-November-28-2012-Premier-League,
14,2012-12-01,,Premier League,Matchweek 15,Sat,Away,L,0,1,Liverpool,,"44,525",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/407e06ae/Liverpool-Southampton-December-1-2012-Premier-League,
15,2012-12-08,,Premier League,Matchweek 16,Sat,Home,W,1,0,Reading,,"29,331",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/fd21f4cb/Southampton-Reading-December-8-2012-Premier-League,
16,2012-12-22,,Premier League,Matchweek 18,Sat,Home,L,0,1,Sunderland,,"31,275",,4-4-2,Howard Webb,https://fbref.com/en/matches/c4cb50df/Southampton-Sunderland-December-22-2012-Premier-League,
17,2012-12-26,,Premier League,Matchweek 19,Wed,Away,D,1,1,Fulham,,"25,700",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/a4b1cc60/Fulham-Southampton-December-26-2012-Premier-League,
18,2012-12-29,,Premier League,Matchweek 20,Sat,Away,D,3,3,Stoke City,,"26,391",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/5776cbf9/Stoke-City-Southampton-December-29-2012-Premier-League,
19,2013-01-01,,Premier League,Matchweek 21,Tue,Home,D,1,1,Arsenal,,"31,743",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/c74e6d27/Southampton-Arsenal-January-1-2013-Premier-League,
20,2013-01-12,,Premier League,Matchweek 22,Sat,Away,W,1,0,Aston Villa,,"32,500",,4-2-3-1,Mark Halsey,https://fbref.com/en/matches/40ca57e8/Aston-Villa-Southampton-January-12-2013-Premier-League,
21,2013-01-16,,Premier League,Matchweek 17,Wed,Away,D,2,2,Chelsea,,"38,484",,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/aa03dc87/Chelsea-Southampton-January-16-2013-Premier-League,
22,2013-01-21,,Premier League,Matchweek 23,Mon,Home,D,0,0,Everton,,"28,359",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/6ad7f62b/Southampton-Everton-January-21-2013-Premier-League,
23,2013-01-30,,Premier League,Matchweek 24,Wed,Away,L,1,2,Manchester Utd,,"75,600",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/0a8e48ef/Manchester-United-Southampton-January-30-2013-Premier-League,
24,2013-02-02,,Premier League,Matchweek 25,Sat,Away,D,2,2,Wigan Athletic,,"18,598",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/5bba434e/Wigan-Athletic-Southampton-February-2-2013-Premier-League,
25,2013-02-09,,Premier League,Matchweek 26,Sat,Home,W,3,1,Manchester City,,"31,738",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/f66476bd/Southampton-Manchester-City-February-9-2013-Premier-League,
26,2013-02-24,,Premier League,Matchweek 27,Sun,Away,L,2,4,Newcastle Utd,,"52,259",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/83ff5011/Newcastle-United-Southampton-February-24-2013-Premier-League,
27,2013-03-02,,Premier League,Matchweek 28,Sat,Home,L,1,2,QPR,,"31,728",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/271f82f7/Southampton-Queens-Park-Rangers-March-2-2013-Premier-League,
28,2013-03-09,,Premier League,Matchweek 29,Sat,Away,D,0,0,Norwich City,,"26,783",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/a232a256/Norwich-City-Southampton-March-9-2013-Premier-League,
29,2013-03-16,,Premier League,Matchweek 30,Sat,Home,W,3,1,Liverpool,,"32,070",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/1d150dfc/Southampton-Liverpool-March-16-2013-Premier-League,
30,2013-03-30,,Premier League,Matchweek 31,Sat,Home,W,2,1,Chelsea,,"31,779",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/1aeb5f2c/Southampton-Chelsea-March-30-2013-Premier-League,
31,2013-04-06,,Premier League,Matchweek 32,Sat,Away,W,2,0,Reading,,"24,108",,4-2-3-1,Mike Jones,https://fbref.com/en/matches/5f6a5fa7/Reading-Southampton-April-6-2013-Premier-League,
32,2013-04-13,,Premier League,Matchweek 33,Sat,Home,D,1,1,West Ham,,"31,984",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/d50dff20/Southampton-West-Ham-United-April-13-2013-Premier-League,
33,2013-04-20,,Premier League,Matchweek 34,Sat,Away,D,0,0,Swansea City,,"20,561",,4-4-2,Mark Halsey,https://fbref.com/en/matches/a209e370/Swansea-City-Southampton-April-20-2013-Premier-League,
34,2013-04-27,,Premier League,Matchweek 35,Sat,Home,L,0,3,West Brom,,"31,946",,4-2-3-1,Bobby Madley,https://fbref.com/en/matches/c9bb8aba/Southampton-West-Bromwich-Albion-April-27-2013-Premier-League,
35,2013-05-04,,Premier League,Matchweek 36,Sat,Away,L,0,1,Tottenham,,"36,190",,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/acc25f58/Tottenham-Hotspur-Southampton-May-4-2013-Premier-League,
