,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Danny Welbeck,18.0,eng ENG,FW,30-011,81,10,15,66.7,126,44,6,8,75.0,3,4,75.0,0,0,,0,0.5,0.4,1,1,0,0,3
1,Leandro Trossard,11.0,be BEL,LW,26-003,9,3,3,100.0,45,22,1,1,100.0,2,2,100.0,0,0,,0,0.1,0.1,1,0,1,0,1
2,Aaron Connolly,7.0,ie IRL,FW,20-314,63,7,12,58.3,66,20,6,8,75.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,1,0,1
3,Neal Maupay,9.0,fr FRA,FW,24-115,27,4,6,66.7,63,18,1,2,50.0,3,3,100.0,0,0,,0,0.1,0.0,1,1,1,0,2
4,Pascal Groß,13.0,de GER,"AM,DM,CM",29-175,90,24,41,58.5,466,134,8,12,66.7,8,14,57.1,5,8,62.5,0,0.2,0.2,3,3,1,0,3
5,Yves Bissouma,8.0,ml MLI,"CM,DM",24-099,90,35,40,87.5,530,168,19,20,95.0,13,15,86.7,2,3,66.7,0,0.0,0.0,0,5,0,0,4
6,Ben White,3.0,eng ENG,"CM,DM",23-060,80,13,20,65.0,188,59,6,8,75.0,7,8,87.5,0,3,0.0,0,0.0,0.0,0,0,0,0,2
7,Alireza Jahanbakhsh,16.0,ir IRN,RW,27-118,10,5,6,83.3,66,1,3,4,75.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
8,Solly March,20.0,eng ENG,"WB,LM",26-140,90,37,60,61.7,653,304,15,20,75.0,18,24,75.0,3,9,33.3,0,0.0,0.0,1,3,1,1,7
9,Tariq Lamptey,2.0,gh GHA,"WB,RM",20-068,90,33,47,70.2,441,120,22,24,91.7,9,16,56.3,2,3,66.7,0,0.1,0.0,1,1,0,0,2
10,Adam Webster,4.0,eng ENG,CB,25-338,90,32,43,74.4,503,146,16,18,88.9,14,19,73.7,1,4,25.0,0,0.0,0.0,0,2,1,0,2
11,Lewis Dunk,5.0,eng ENG,CB,29-016,90,43,52,82.7,887,299,10,12,83.3,25,26,96.2,6,10,60.0,0,0.0,0.0,0,2,0,0,3
12,Joël Veltman,34.0,nl NED,CB,28-327,90,39,56,69.6,727,284,14,17,82.4,22,27,81.5,3,11,27.3,0,0.0,0.0,0,1,0,0,5
13,Mathew Ryan,1.0,au AUS,GK,28-243,90,19,32,59.4,505,287,6,6,100.0,3,5,60.0,10,21,47.6,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,304,433,70.2,5266,1906,133,160,83.1,128,165,77.6,33,73,45.2,0,1.0,0.8,8,19,6,1,35
