,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,31-152,72,12,10,2,0,0,0,2,0,0,0,0,0,7,0,1
1,Josh Sargent,24.0,us USA,FW,21-189,18,6,5,1,0,0,0,1,0,0,0,0,0,4,0,1
2,Milot Rashica,17.0,xk KVX,"LW,LM",25-061,90,39,32,7,0,0,1,13,0,7,6,1,0,22,0,0
3,Todd Cantwell,14.0,eng ENG,"RW,RM",23-182,90,34,34,0,0,0,1,1,0,0,0,0,0,29,0,2
4,Kenny McLean,23.0,sct SCO,"LM,CM",29-232,90,37,35,1,0,0,0,0,1,0,0,0,0,27,1,0
5,Billy Gilmour,8.0,sct SCO,CM,20-078,78,35,31,4,2,0,1,3,0,2,1,1,0,28,0,0
6,Adam Idah,35.0,ie IRL,FW,20-198,12,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
7,Pierre Lees-Melou,20.0,fr FRA,RM,28-095,72,22,22,0,0,0,0,0,0,0,0,0,0,16,0,0
8,Lukas Rupp,7.0,de GER,"CM,RM",30-232,18,8,8,0,0,0,0,1,0,0,0,0,0,8,0,0
9,Brandon Williams,21.0,eng ENG,LB,20-359,90,49,39,10,0,0,0,0,10,0,0,0,0,42,0,1
10,Ben Gibson,4.0,eng ENG,CB,28-225,90,52,50,1,1,0,0,0,0,0,0,0,0,38,1,1
11,Grant Hanley,5.0,sct SCO,CB,29-281,90,40,38,2,2,0,0,0,0,0,0,0,0,31,0,0
12,Max Aarons,2.0,eng ENG,RB,21-236,90,46,33,13,0,1,0,2,13,0,0,0,0,31,0,0
13,Tim Krul,1.0,nl NED,GK,33-147,90,37,23,14,4,0,0,0,0,0,0,0,0,25,0,0
14,14 Players,,,,,990,421,364,55,9,1,3,23,24,9,7,2,0,311,2,6
