,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Steve Mounié,24.0,bj BEN,FW,23-211,90,0,0,0,0,0,1,0,0,0,0,0,0,3,6,3,66.7
1,Rajiv van La Parra,17.0,nl NED,"LW,AM",26-328,74,0,0,0,0,2,0,2,1,2,0,0,0,8,0,4,0.0
2,Laurent Depoitre,20.0,be BEL,FW,29-142,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0
3,Collin Quaner,23.0,de GER,RW,26-314,58,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0.0
4,Philip Billing,8.0,dk DEN,"CM,DM",21-321,32,0,0,0,3,1,0,1,1,3,0,0,0,3,1,1,50.0
5,Alex Pritchard,21.0,eng ENG,"AM,RW",24-360,90,0,0,0,1,3,0,6,1,0,0,0,0,7,0,1,0.0
6,Aaron Mooy,10.0,au AUS,"DM,CM,AM",27-225,90,0,0,0,2,0,0,1,0,1,0,0,0,9,0,0,
7,Jonathan Hogg,6.0,eng ENG,DM,29-143,61,1,0,0,0,1,0,0,4,1,0,0,0,6,1,0,100.0
8,Scott Malone,3.0,eng ENG,WB,27-034,29,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,100.0
9,Terence Kongolo,5.0,nl NED,"LB,CB",24-073,90,0,0,0,0,0,0,0,4,1,0,0,0,5,2,1,66.7
10,Christopher Schindler,26.0,de GER,CB,27-364,90,0,0,0,0,1,0,1,3,0,0,0,0,7,4,2,66.7
11,Mathias Jørgensen,25.0,dk DEN,CB,28-005,90,0,0,0,2,0,0,0,4,2,0,0,0,8,3,2,60.0
12,Florent Hadergjonaj,33.0,xk KVX,"RB,WB",23-271,90,0,0,0,1,0,0,4,1,1,0,0,0,3,0,0,
13,Jonas Lössl,1.0,dk DEN,GK,29-086,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,1,0,0,9,8,1,16,20,11,0,0,0,66,20,19,51.3
