,num,joueur
0,,Ali Al-Habsi
1,,Victor Moses
2,,Jordi Gómez
3,,Maynor Figueroa
4,,Antolín Alcaraz
5,,James McArthur
6,,Emmerson Boyce
7,,James McCarthy
8,,Gary Caldwell
9,,Franco Di Santo
10,,Jean Beausejour
