,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Harry Kane,10.0,eng ENG,FW,29-198,90,12,18,66.7,211,97,7,8,87.5,4,6,66.7,1,3,33.3,0,0.2,0.0,2,3,0,0,6
1,Son Heung-min,7.0,kr KOR,"AM,RW,LW",30-218,90,13,22,59.1,171,25,6,10,60.0,4,4,100.0,1,3,33.3,0,0.0,0.0,0,2,0,0,3
2,Dejan Kulusevski,21.0,se SWE,"AM,RW",22-292,78,22,29,75.9,294,38,15,19,78.9,6,8,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,2
3,Arnaut Danjuma,16.0,nl NED,LW,26-011,12,6,11,54.5,99,8,3,5,60.0,2,2,100.0,1,1,100.0,0,0.0,0.0,1,0,1,1,0
4,Rodrigo Bentancur,30.0,uy URU,CM,25-231,64,36,45,80.0,486,168,21,25,84.0,14,15,93.3,0,2,0.0,0,0.0,0.0,0,4,0,0,5
5,Pape Matar Sarr,29.0,sn SEN,"DM,CM",20-150,26,18,19,94.7,249,50,11,12,91.7,6,6,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
6,Pierre Højbjerg,5.0,dk DEN,"CM,DM",27-190,90,63,69,91.3,1040,348,33,34,97.1,22,25,88.0,5,5,100.0,0,0.0,0.1,0,8,1,0,13
7,Ivan Perišić,14.0,hr CRO,WB,34-009,74,17,31,54.8,297,49,10,11,90.9,5,10,50.0,2,6,33.3,0,0.2,0.2,2,0,0,0,0
8,Richarlison,9.0,br BRA,AM,25-277,16,5,7,71.4,51,0,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
9,Pedro Porro,23.0,es ESP,WB,23-151,74,26,32,81.3,325,84,16,16,100.0,8,10,80.0,0,2,0.0,0,0.0,0.0,0,1,1,1,1
10,Emerson,12.0,br BRA,RB,24-028,16,12,13,92.3,170,20,9,9,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
11,Ben Davies,33.0,wls WAL,"CB,LB",29-293,90,39,48,81.3,623,219,21,23,91.3,17,18,94.4,0,6,0.0,0,0.0,0.0,0,3,0,0,6
12,Eric Dier,15.0,eng ENG,CB,29-027,90,58,65,89.2,1013,423,24,29,82.8,30,32,93.8,4,4,100.0,0,0.0,0.0,0,0,0,0,2
13,Japhet Tanganga,25.0,eng ENG,CB,23-317,75,48,53,90.6,804,403,22,23,95.7,21,23,91.3,4,6,66.7,0,0.0,0.0,0,2,1,1,4
14,Davinson Sánchez,6.0,co COL,CB,26-244,15,17,20,85.0,282,87,7,8,87.5,9,9,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
15,Fraser Forster,20.0,eng ENG,GK,34-331,90,17,21,81.0,371,273,6,6,100.0,5,5,100.0,5,9,55.6,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,409,503,81.3,6486,2292,215,243,88.5,156,176,88.6,26,50,52.0,0,0.4,0.4,5,26,4,3,45
