,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2015-08-10,20:00 ,Premier League,Matchweek 1,Mon,Home,L,0,3,Manchester City,31,"24,564",Darren Fletcher,4-4-2,Mike Dean,https://fbref.com/en/matches/ea283763/West-Bromwich-Albion-Manchester-City-August-10-2015-Premier-League,
1,2015-08-15,15:00 ,Premier League,Matchweek 2,Sat,Away,D,0,0,Watford,36,"20,011",Darren Fletcher,4-4-2,Paul Tierney,https://fbref.com/en/matches/233481a3/Watford-West-Bromwich-Albion-August-15-2015-Premier-League,
2,2015-08-23,13:30 ,Premier League,Matchweek 3,Sun,Home,L,2,3,Chelsea,44,"23,256",Darren Fletcher,4-1-4-1,Mark Clattenburg,https://fbref.com/en/matches/77565247/West-Bromwich-Albion-Chelsea-August-23-2015-Premier-League,
4,2015-08-29,15:00 ,Premier League,Matchweek 4,Sat,Away,W,1,0,Stoke City,51,"26,747",Boaz Myhill,4-5-1,Michael Oliver,https://fbref.com/en/matches/78b7abfc/Stoke-City-West-Bromwich-Albion-August-29-2015-Premier-League,
5,2015-09-12,15:00 ,Premier League,Matchweek 5,Sat,Home,D,0,0,Southampton,35,"24,265",Darren Fletcher,4-4-2,Stuart Attwell,https://fbref.com/en/matches/9954343e/West-Bromwich-Albion-Southampton-September-12-2015-Premier-League,
6,2015-09-19,15:00 ,Premier League,Matchweek 6,Sat,Away,W,1,0,Aston Villa,40,"36,321",Darren Fletcher,4-3-3,Martin Atkinson,https://fbref.com/en/matches/62c6cd5f/Aston-Villa-West-Bromwich-Albion-September-19-2015-Premier-League,
8,2015-09-28,20:00 ,Premier League,Matchweek 7,Mon,Home,L,2,3,Everton,46,"24,240",Darren Fletcher,4-3-3,Robert Madley,https://fbref.com/en/matches/c96d7b63/West-Bromwich-Albion-Everton-September-28-2015-Premier-League,
9,2015-10-03,12:45 ,Premier League,Matchweek 8,Sat,Away,L,0,2,Crystal Palace,40,"24,033",Darren Fletcher,4-3-3,Jonathan Moss,https://fbref.com/en/matches/676a1708/Crystal-Palace-West-Bromwich-Albion-October-3-2015-Premier-League,
10,2015-10-17,15:00 ,Premier League,Matchweek 9,Sat,Home,W,1,0,Sunderland,56,"24,225",Darren Fletcher,4-4-2,Martin Atkinson,https://fbref.com/en/matches/066d2c92/West-Bromwich-Albion-Sunderland-October-17-2015-Premier-League,
11,2015-10-24,15:00 ,Premier League,Matchweek 10,Sat,Away,W,1,0,Norwich City,39,"26,983",Darren Fletcher,4-4-2,Kevin Friend,https://fbref.com/en/matches/99640144/Norwich-City-West-Bromwich-Albion-October-24-2015-Premier-League,
