,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Anthony Martial,9.0,fr FRA,"FW,LW",24-352,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Marcus Rashford,10.0,eng ENG,"LW,RW",23-021,78,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
2,Donny van de Beek,34.0,nl NED,RW,23-217,12,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
3,Juan Mata,8.0,es ESP,RW,32-207,62,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Edinson Cavani,7.0,uy URU,FW,33-281,28,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
5,Bruno Fernandes,18.0,pt POR,AM,26-074,90,2,1,0,2,0,0,3,0.0,3,1,0,1,0,2,0,0
6,Fred,17.0,br BRA,DM,27-261,83,3,0,3,0,0,0,5,0.0,5,1,0,1,2,5,1,0
7,Scott McTominay,39.0,sct SCO,DM,23-349,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Nemanja Matić,31.0,rs SRB,DM,32-112,90,1,0,0,1,0,1,4,25.0,3,1,0,1,2,3,0,0
9,Alex Telles,27.0,br BRA,LB,27-342,90,2,1,1,1,0,0,0,,0,1,0,1,2,4,2,0
10,Harry Maguire,5.0,eng ENG,CB,27-261,90,1,0,0,1,0,0,1,0.0,1,0,0,0,4,5,2,0
11,Victor Lindelöf,2.0,se SWE,CB,26-127,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,22-361,90,2,2,0,2,0,0,0,,0,1,1,0,1,3,1,0
13,David de Gea,1.0,es ESP,GK,30-014,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,13,5,5,8,0,2,16,12.5,14,6,1,5,14,27,9,0
