,num,joueur
0,,Mohamed Salah
1,,Tomáš Kalas
2,,Ashley Cole
3,,Eden Hazard
4,,Branislav Ivanović
5,,Oscar
6,,César Azpilicueta
7,,John Obi Mikel
8,,Fernando Torres
9,,
10,,Henrique Hilário
