,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Eddie Nketiah,14.0,eng ENG,FW,23-261,90,24,1,5,12,7,5,24,1,0,0.0,1,100.0,14,72,15,1,0,1,2,3,16,4
1,Gabriel Martinelli,11.0,br BRA,LW,21-242,75,30,1,6,11,14,1,30,4,3,75.0,1,25.0,18,102,71,3,2,1,2,1,19,4
2,Leandro Trossard,19.0,be BEL,LW,28-073,15,17,0,0,5,12,2,17,0,0,,0,,15,70,35,1,0,0,1,1,15,8
3,Bukayo Saka,7.0,eng ENG,RW,21-163,90,42,0,7,15,20,2,41,4,1,25.0,1,25.0,22,158,95,2,1,0,3,2,28,8
4,Granit Xhaka,34.0,ch SUI,LM,30-141,82,47,2,16,22,10,2,47,1,0,0.0,1,100.0,29,127,56,1,0,1,1,0,35,3
5,Fabio Vieira,21.0,pt POR,LM,22-261,8,9,0,0,4,5,1,9,1,0,0.0,1,100.0,5,28,14,1,1,0,0,0,7,4
6,Jorginho,20.0,it ITA,CM,31-057,90,72,4,19,42,11,1,72,0,0,,0,,46,174,59,1,1,0,0,0,55,2
7,Martin Ødegaard,8.0,no NOR,RM,24-060,90,53,0,4,27,22,1,53,1,0,0.0,1,100.0,34,168,76,0,1,0,2,2,40,5
8,Oleksandr Zinchenko,35.0,ua UKR,LB,26-062,90,85,3,29,35,21,2,85,2,1,50.0,1,50.0,41,235,144,3,4,0,3,0,45,4
9,Gabriel Dos Santos,6.0,br BRA,CB,25-058,90,73,10,45,26,2,1,73,0,0,,0,,52,270,175,1,0,0,0,0,58,0
10,William Saliba,12.0,fr FRA,CB,21-328,90,89,6,54,35,0,0,89,0,0,,0,,59,319,216,2,0,0,1,0,65,0
11,Takehiro Tomiyasu,18.0,jp JPN,RB,24-102,82,60,2,24,28,8,2,60,0,0,,0,,37,88,48,1,1,0,0,1,41,1
12,Ben White,4.0,eng ENG,RB,25-130,8,12,0,0,5,7,1,12,1,1,100.0,0,0.0,8,72,25,0,1,0,0,0,8,3
13,Aaron Ramsdale,1.0,eng ENG,GK,24-277,90,41,29,41,0,0,0,41,0,0,,0,,31,151,75,0,0,0,0,0,30,0
14,14 Players,,,,,990,654,58,250,267,139,21,653,15,6,40.0,7,46.7,411,2034,1104,17,12,3,15,10,462,46
