,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Danny Ings,9.0,eng ENG,FW,26-264,60,8,10,80.0,80,45,2,2,100.0,2,3,66.7,0,1,0.0,1,0.9,0.5,3,1,1,0,2
1,Shane Long,7.0,ie IRL,FW,32-081,30,4,9,44.4,47,7,3,5,60.0,1,2,50.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
2,Nathan Redmond,22.0,eng ENG,AM,25-038,90,17,22,77.3,271,117,9,12,75.0,5,5,100.0,1,2,50.0,0,0.0,0.0,0,1,1,0,2
3,Josh Sims,39.0,eng ENG,AM,22-016,60,11,11,100.0,156,31,6,6,100.0,4,4,100.0,0,0,,1,0.7,0.5,1,0,0,0,0
4,Oriol Romeu,14.0,es ESP,CM,27-201,30,5,7,71.4,71,9,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
5,Pierre Højbjerg,23.0,dk DEN,CM,23-251,90,30,46,65.2,509,111,16,23,69.6,11,15,73.3,3,6,50.0,0,0.0,0.0,0,3,0,0,3
6,James Ward-Prowse,16.0,eng ENG,"CM,AM",24-163,90,25,39,64.1,418,140,11,13,84.6,8,10,80.0,4,13,30.8,0,0.0,0.1,0,4,0,0,3
7,Ryan Bertrand,21.0,eng ENG,WB,29-251,90,15,29,51.7,205,79,12,17,70.6,2,6,33.3,1,2,50.0,0,0.0,0.0,0,1,0,0,1
8,Yan Valery,43.0,tn TUN,WB,20-050,83,12,22,54.5,227,91,5,6,83.3,6,13,46.2,1,2,50.0,0,0.0,0.0,1,1,0,0,2
9,Jack Stephens,5.0,eng ENG,WB,25-076,7,2,3,66.7,16,0,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
10,Jannik Vestergaard,4.0,dk DEN,CB,26-253,90,23,35,65.7,377,173,13,16,81.3,6,10,60.0,3,7,42.9,0,0.0,0.0,0,1,0,0,3
11,Maya Yoshida,3.0,jp JPN,CB,30-232,90,15,22,68.2,255,160,7,9,77.8,6,6,100.0,1,6,16.7,1,0.2,0.3,1,0,0,0,1
12,Jan Bednarek,35.0,pl POL,CB,23-001,90,15,26,57.7,283,167,6,8,75.0,7,11,63.6,2,7,28.6,0,0.0,0.0,0,3,0,0,2
13,Angus Gunn,28.0,sct SCO,GK,23-081,90,9,25,36.0,441,420,0,0,,1,1,100.0,8,24,33.3,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,191,306,62.4,3356,1550,94,122,77.0,62,89,69.7,24,73,32.9,3,1.8,1.5,6,16,2,0,19
