,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Laurent Depoitre,20.0,be BEL,FW,29-023,90,0,0,0,0,0,0,0,0,32,0,1,0,0.0,0.0,0.0,1,0,11,22,50.0,1,12,0,0,0
1,Rajiv van La Parra,17.0,nl NED,LW,26-209,90,0,0,0,0,0,0,0,0,40,3,0,1,0.0,0.0,0.0,0,0,18,25,72.0,4,26,6,9,6
2,Collin Quaner,23.0,de GER,RW,26-195,81,0,0,0,0,1,1,0,0,32,1,1,3,0.0,0.0,0.0,2,0,16,23,69.6,2,18,2,2,1
3,Danny Williams,19.0,us USA,DM,28-297,9,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,1,0,0
4,Tom Ince,22.0,eng ENG,AM,25-334,54,0,0,0,0,0,0,0,0,16,0,1,0,0.0,0.0,0.0,0,0,7,11,63.6,0,10,0,0,0
5,Joe Lolley,18.0,eng ENG,"AM,RW",25-127,36,0,0,0,0,0,0,1,0,18,1,1,0,0.0,0.0,0.0,0,0,10,13,76.9,2,13,1,1,0
6,Jonathan Hogg,6.0,eng ENG,DM,29-024,90,0,0,0,0,1,0,0,0,63,0,3,1,0.0,0.0,0.0,0,0,46,57,80.7,2,35,0,0,0
7,Aaron Mooy,10.0,au AUS,"DM,AM",27-106,90,0,0,0,0,0,0,0,0,61,4,0,0,0.0,0.0,0.0,0,0,36,55,65.5,7,26,2,1,0
8,Scott Malone,3.0,eng ENG,LB,26-280,90,0,0,0,0,1,0,0,0,59,3,3,0,0.0,0.0,0.0,0,0,35,47,74.5,2,15,2,2,2
9,Christopher Schindler,26.0,de GER,CB,27-245,90,0,0,0,0,0,0,0,0,57,2,2,1,0.0,0.0,0.0,0,0,32,41,78.0,1,20,0,0,0
10,Mathias Jørgensen,25.0,dk DEN,CB,27-251,90,0,0,0,0,0,0,1,0,67,1,2,0,0.0,0.0,0.0,2,0,42,53,79.2,6,26,0,0,0
11,Florent Hadergjonaj,33.0,xk KVX,RB,23-152,45,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.0,0,0,13,21,61.9,1,10,1,1,1
12,Tommy Smith,2.0,eng ENG,RB,25-260,45,0,0,0,0,0,0,0,0,32,1,1,1,0.0,0.0,0.0,0,0,16,25,64.0,2,10,0,0,0
13,Jonas Lössl,1.0,dk DEN,GK,28-332,90,0,0,0,0,0,0,0,0,46,0,1,0,0.0,0.0,0.0,0,0,26,42,61.9,0,19,0,0,0
14,14 Players,,,,,990,0,0,0,0,3,1,2,0,547,16,16,8,0.1,0.1,0.1,5,0,309,437,70.7,30,241,15,16,10
