,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Willian José,12.0,br BRA,FW,29-145,76,28,27,1,0,0,1,0,0,0,0,0,0,21,0,1
1,Fábio Silva,17.0,pt POR,FW,18-272,14,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2,Daniel Podence,10.0,pt POR,AM,25-178,71,31,30,1,1,0,0,0,0,0,0,0,0,20,0,0
3,Vitinha,20.0,pt POR,AM,21-063,19,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
4,Adama Traoré,37.0,es ESP,AM,25-082,90,29,28,0,0,0,0,5,0,0,0,0,0,21,1,0
5,João Moutinho,28.0,pt POR,CM,34-221,90,70,63,7,5,0,0,5,0,2,0,2,0,65,0,0
6,Leander Dendoncker,32.0,be BEL,CM,26-002,90,62,59,3,3,0,1,0,0,0,0,0,0,56,0,1
7,Rayan Aït Nouri,3.0,dz ALG,WB,19-315,90,43,35,8,0,0,0,3,7,1,0,1,0,35,0,0
8,Nélson Semedo,22.0,pt POR,WB,27-152,90,84,65,19,0,0,0,1,19,0,0,0,0,71,0,2
9,Willy Boly,15.0,ci CIV,CB,30-073,90,52,51,1,1,0,0,0,0,0,0,0,0,44,0,0
10,Conor Coady,16.0,eng ENG,CB,28-051,90,46,43,2,2,0,0,0,0,0,0,0,0,40,1,0
11,Romain Saïss,27.0,ma MAR,CB,31-022,90,55,51,4,3,0,1,0,1,0,0,0,0,46,0,0
12,Rui Patrício,11.0,pt POR,GK,33-061,90,16,10,6,2,0,0,0,0,0,0,0,0,13,0,0
13,13 Players,,,,,990,527,473,52,17,0,3,14,27,3,0,3,0,443,2,4
