,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Callum Wilson,13.0,eng ENG,FW,26-235,90,1,0,0,2,1,0,1,0,0,0,0,0,1,3,5,37.5
1,Joshua King,17.0,no NOR,FW,26-278,84,0,0,0,4,2,0,1,0,1,0,0,0,3,2,4,33.3
2,Dan Gosling,4.0,eng ENG,RM,28-261,6,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
3,Ryan Fraser,24.0,sct SCO,"LM,RM",24-238,76,0,0,0,0,1,0,4,0,0,0,0,0,3,1,2,33.3
4,Jordon Ibe,10.0,eng ENG,"RW,RM",22-316,14,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.0
5,Lewis Cook,16.0,eng ENG,"CM,LM",21-259,90,0,0,0,0,0,0,4,0,1,0,0,0,8,1,0,100.0
6,Jefferson Lerma,8.0,co COL,CM,23-360,90,0,0,0,3,4,0,1,0,1,0,0,0,9,5,2,71.4
7,David Brooks,20.0,wls WAL,RM,21-104,58,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0
8,Junior Stanislas,19.0,eng ENG,"LM,LW",28-328,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,
9,Adam Smith,15.0,eng ENG,LB,27-174,90,0,0,0,1,3,0,1,2,2,0,0,0,4,3,3,50.0
10,Nathan Aké,5.0,nl NED,CB,23-244,90,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,20.0
11,Steve Cook,3.0,eng ENG,CB,27-184,90,0,0,0,0,0,0,1,2,0,0,0,0,6,4,2,66.7
12,Simon Francis,2.0,eng ENG,RB,33-246,90,0,0,0,1,0,0,3,1,1,0,0,0,3,4,2,66.7
13,Asmir Begović,27.0,ba BIH,GK,31-122,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,1,0,0,11,14,0,22,5,7,0,0,0,51,24,26,48.0
