,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Tyler Roberts,11.0,wls WAL,FW,22-355,57,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
1,Joe Gelhardt,30.0,eng ENG,FW,19-243,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Jack Harrison,22.0,eng ENG,LW,25-043,61,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
3,Daniel James,20.0,wls WAL,LW,24-053,29,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
4,Raphinha,10.0,br BRA,RW,25-019,90,3,1,1,0,2,2,2,100.0,0,1,0,1,0,3,2,0
5,Junior Firpo,3.0,es ESP,"LM,CM",25-133,90,5,4,0,4,1,3,3,100.0,0,0,0,0,0,5,3,0
6,Adam Forshaw,4.0,eng ENG,CM,30-086,90,2,1,1,1,0,0,0,,0,0,0,0,2,4,1,0
7,Mateusz Klich,43.0,pl POL,"CM,AM",31-203,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
8,Stuart Dallas,15.0,nir NIR,"RM,CM",30-258,90,5,3,5,0,0,0,2,0.0,2,4,0,4,3,8,3,0
9,Diego Llorente,14.0,es ESP,CB,28-139,90,2,1,2,0,0,0,0,,0,1,0,1,2,4,3,0
10,Robin Koch,5.0,de GER,CB,25-169,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,6,0
11,Luke Ayling,2.0,eng ENG,CB,30-130,90,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,3,0
12,Illan Meslier,1.0,fr FRA,GK,21-306,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,18,11,10,5,3,5,10,50.0,5,9,2,7,10,28,21,0
