,num,joueur
0,,Matt Gilks
1,,DJ Campbell
2,,David Vaughan
3,,Charlie Adam
4,,Keith Southern
5,,Matt Phillips
6,,Ian Evatt
7,,Gary Taylor-Fletcher
8,,Stephen Crainey
9,,Neal Eardley
10,,Alex Baptiste
