,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Fábio Silva,17.0,pt POR,FW,18-161,90,13,19,68.4,151,32,7,8,87.5,2,3,66.7,1,3,33.3,0,0.0,0.0,0,1,2,0,2
1,Pedro Neto,7.0,pt POR,LW,20-293,90,41,53,77.4,638,141,21,25,84.0,16,21,76.2,2,4,50.0,1,0.2,0.1,3,3,1,1,1
2,Adama Traoré,37.0,es ESP,RW,24-337,90,24,34,70.6,282,94,19,22,86.4,3,4,75.0,1,3,33.3,0,0.1,0.0,2,2,0,0,4
3,Daniel Podence,10.0,pt POR,AM,25-067,89,35,46,76.1,629,145,21,23,91.3,6,10,60.0,6,7,85.7,0,0.0,0.1,0,5,3,0,8
4,Vitinha,20.0,pt POR,AM,20-318,1,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,João Moutinho,28.0,pt POR,DM,34-110,82,56,71,78.9,913,241,24,26,92.3,27,34,79.4,2,5,40.0,0,0.0,0.0,0,4,1,0,8
6,Owen Otasowie,54.0,us USA,DM,19-356,8,4,7,57.1,79,14,1,3,33.3,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1
7,Rúben Neves,8.0,pt POR,DM,23-289,90,61,73,83.6,1289,249,20,22,90.9,22,25,88.0,16,21,76.2,0,0.3,0.3,1,6,3,1,7
8,Fernando Marçal,5.0,br BRA,LB,31-312,74,53,61,86.9,896,271,23,24,95.8,26,29,89.7,4,5,80.0,0,0.0,0.0,0,5,0,0,3
9,Rayan Aït Nouri,3.0,dz ALG,LB,19-204,16,9,10,90.0,142,34,3,4,75.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
10,Romain Saïss,27.0,ma MAR,CB,30-276,90,67,75,89.3,1530,691,15,15,100.0,37,42,88.1,15,18,83.3,0,0.0,0.0,0,7,0,0,11
11,Conor Coady,16.0,eng ENG,CB,27-306,90,59,67,88.1,1366,608,15,16,93.8,32,33,97.0,12,18,66.7,0,0.0,0.0,1,3,0,0,3
12,Nélson Semedo,22.0,pt POR,RB,27-041,90,57,68,83.8,814,231,34,36,94.4,17,19,89.5,3,6,50.0,0,0.1,0.3,1,5,2,1,11
13,Rui Patrício,11.0,pt POR,GK,32-316,90,15,16,93.8,356,179,5,5,100.0,6,6,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,495,601,82.4,9091,2930,209,230,90.9,201,234,85.9,67,96,69.8,1,0.7,0.9,8,42,12,3,60
