,num,joueur
0,,Stéphane Mbia
1,,Clint Hill
2,,Nedum Onuoha
3,,Jay Bothroyd
4,,Loïc Rémy
5,,Adel Taarabt
6,,Jermaine Jenas
7,,Esteban Granero
8,,Armand Traoré
9,,
10,,Júlio César
