,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Wilfried Zaha,11.0,ci CIV,"FW,LM",24-352,90,18,16,2,0,0,0,2,2,0,0,0,0,13,0,1
1,Andros Townsend,10.0,eng ENG,FW,26-104,90,39,32,7,3,0,0,8,0,1,0,0,1,26,0,0
2,Jeffrey Schlupp,15.0,gh GHA,"LM,LB",24-309,90,31,29,2,1,0,0,1,1,0,0,0,0,21,0,0
3,Luka Milivojević,4.0,rs SRB,CM,26-204,90,60,57,3,2,0,0,1,1,0,0,0,0,45,0,1
4,Yohan Cabaye,7.0,fr FRA,CM,31-287,90,58,42,15,3,2,1,12,2,10,1,1,8,45,1,0
5,Ruben Loftus-Cheek,8.0,eng ENG,RM,21-278,90,34,33,1,1,0,0,0,0,0,0,0,0,27,0,2
6,Patrick van Aanholt,3.0,nl NED,LB,27-060,10,6,5,1,0,0,0,1,1,0,0,0,0,3,0,0
7,Timothy Fosu-Mensah,24.0,nl NED,"LB,RB",19-299,80,53,46,5,0,0,1,2,5,0,0,0,0,33,2,1
8,James Tomkins,5.0,eng ENG,CB,28-213,90,44,42,2,1,0,0,0,1,0,0,0,0,39,0,0
9,Scott Dann,6.0,eng ENG,CB,30-256,90,45,45,0,0,0,0,0,0,0,0,0,0,41,0,0
10,Joel Ward,2.0,eng ENG,RB,27-364,59,43,37,6,0,0,0,1,6,0,0,0,0,30,0,1
11,Bakary Sako,26.0,ml MLI,"FW,RB",29-185,31,6,6,0,0,0,0,2,0,0,0,0,0,0,0,2
12,Julián Speroni,1.0,ar ARG,GK,38-163,90,28,20,8,3,0,0,0,0,0,0,0,0,19,0,0
13,13 Players,,,,,990,465,410,52,14,2,2,30,19,11,1,1,9,342,3,8
