,num,joueur
0,,Mark Schwarzer
1,,Bryan Ruiz
2,,Dimitar Berbatov
3,,Aaron Hughes
4,,John Arne Riise
5,,Brede Hangeland
6,,Chris Baird
7,,Mahamadou Diarra
8,,Sascha Riether
9,,Damien Duff
10,,Alexander Kačaniklić
