,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Olivier Giroud,18.0,fr FRA,FW,34-066,78,28,27,1,0,0,0,0,1,0,0,0,0,22,0,1
1,Tammy Abraham,9.0,eng ENG,FW,23-064,12,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2,Timo Werner,11.0,de GER,"RW,LW",24-274,90,28,26,2,0,0,0,0,2,0,0,0,0,22,0,1
3,Hakim Ziyech,22.0,ma MAR,RW,27-261,29,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
4,Christian Pulisic,10.0,us USA,LW,22-078,61,24,24,0,0,0,0,0,0,0,0,0,0,19,0,2
5,Mason Mount,19.0,eng ENG,LM,21-330,90,47,36,11,0,0,0,9,1,8,3,5,0,33,0,2
6,N'Golo Kanté,7.0,fr FRA,CM,29-251,90,43,42,1,1,0,0,0,0,0,0,0,0,36,0,0
7,Kai Havertz,29.0,de GER,RM,21-177,66,35,33,2,1,0,0,0,1,0,0,0,0,29,0,1
8,Mateo Kovačić,17.0,hr CRO,RM,26-213,24,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
9,Ben Chilwell,21.0,eng ENG,LB,23-350,90,53,42,10,1,0,0,2,9,0,0,0,0,34,1,2
10,Thiago Silva,6.0,br BRA,CB,36-074,90,55,52,3,3,0,0,0,0,0,0,0,0,51,0,0
11,Kurt Zouma,15.0,fr FRA,CB,26-039,90,41,39,2,2,0,1,0,0,0,0,0,0,37,0,0
12,Reece James,24.0,eng ENG,RB,20-363,90,46,31,15,4,0,1,4,11,0,0,0,0,32,0,2
13,Edouard Mendy,16.0,sn SEN,GK,28-279,90,29,22,7,1,0,0,0,0,0,0,0,0,18,0,0
14,14 Players,,,,,990,451,396,54,13,0,2,15,25,8,3,5,0,350,1,11
