,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Elias Kachunga,9.0,cd COD,"LW,FW,LM,RM",26-286,90,22,26,84.6,295,35,10,11,90.9,10,11,90.9,0,1,0.0,0,0.0,0.0,0,1,0,0,3
1,Isaac Mbenza,18.0,be BEL,LW,22-331,26,5,6,83.3,65,17,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Steve Mounié,24.0,bj BEN,FW,24-126,64,15,21,71.4,200,20,11,14,78.6,4,6,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1
3,Adama Diakhaby,11.0,fr FRA,"RW,RM",22-212,83,14,19,73.7,183,20,10,13,76.9,3,4,75.0,0,0,,0,0.1,0.1,1,0,1,0,1
4,Alex Pritchard,21.0,eng ENG,LM,25-275,7,2,3,66.7,31,20,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
5,Aaron Mooy,10.0,au AUS,"LM,CM",28-140,90,40,48,83.3,816,285,16,18,88.9,16,18,88.9,7,8,87.5,0,0.1,0.1,2,6,0,0,8
6,Juninho Bacuna,7.0,cw CUW,CM,21-179,90,36,43,83.7,789,189,15,16,93.8,11,14,78.6,10,12,83.3,0,0.0,0.0,0,5,0,0,5
7,Philip Billing,8.0,dk DEN,RM,22-236,66,26,31,83.9,412,130,9,10,90.0,15,16,93.8,1,1,100.0,0,0.0,0.0,0,0,0,0,4
8,Karlan Grant,16.0,eng ENG,FW,21-137,24,1,2,50.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
9,Chris Löwe,15.0,de GER,LB,29-292,90,40,56,71.4,753,337,19,22,86.4,15,21,71.4,5,9,55.6,0,0.1,0.0,1,4,1,1,3
10,Terence Kongolo,5.0,nl NED,CB,24-353,90,39,50,78.0,769,353,13,13,100.0,20,21,95.2,6,14,42.9,0,0.0,0.0,0,0,0,0,0
11,Christopher Schindler,26.0,de GER,CB,28-279,90,27,32,84.4,556,108,6,6,100.0,15,18,83.3,4,5,80.0,0,0.0,0.0,0,0,0,0,0
12,Tommy Smith,2.0,eng ENG,RB,26-294,90,35,43,81.4,572,166,16,17,94.1,17,19,89.5,2,5,40.0,0,0.0,0.0,1,0,0,0,0
13,Jonas Lössl,1.0,dk DEN,GK,30-001,90,37,47,78.7,1311,998,1,1,100.0,19,19,100.0,17,27,63.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,339,427,79.4,6761,2678,129,144,89.6,149,172,86.6,52,83,62.7,0,0.3,0.2,5,17,2,1,25
