,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Son Heung-min,7.0,kr KOR,FW,29-073,90,26,34,76.5,319,101,16,17,94.1,4,6,66.7,3,6,50.0,0,0.0,0.0,1,1,0,0,1
1,Harry Kane,10.0,eng ENG,AM,28-053,90,23,32,71.9,265,52,13,15,86.7,6,11,54.5,0,1,0.0,0,0.0,0.0,0,4,0,0,2
2,Giovani Lo Celso,18.0,ar ARG,AM,25-163,61,24,30,80.0,332,30,14,14,100.0,5,7,71.4,2,3,66.7,0,0.1,0.0,2,1,0,0,1
3,Bryan Gil,11.0,es ESP,AM,20-220,29,8,10,80.0,97,33,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
4,Dele Alli,20.0,eng ENG,LM,25-161,90,32,42,76.2,358,102,19,22,86.4,8,10,80.0,1,4,25.0,0,0.0,0.0,0,1,0,0,2
5,Pierre Højbjerg,5.0,dk DEN,"CM,RM",26-045,90,58,69,84.1,965,279,31,34,91.2,21,22,95.5,5,8,62.5,0,0.0,0.0,0,4,0,0,3
6,Tanguy Ndombele,28.0,fr FRA,RM,24-265,61,33,37,89.2,433,145,17,18,94.4,10,12,83.3,1,1,100.0,0,0.0,0.0,1,3,0,0,3
7,Oliver Skipp,29.0,eng ENG,CM,21-003,29,17,19,89.5,267,79,8,8,100.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0,1,0,0,3
8,Sergio Reguilón,3.0,es ESP,LB,24-277,90,43,55,78.2,728,235,23,28,82.1,15,18,83.3,3,5,60.0,0,0.0,0.1,0,0,2,2,2
9,Eric Dier,15.0,eng ENG,CB,27-247,90,54,64,84.4,1125,471,17,19,89.5,29,32,90.6,7,12,58.3,0,0.0,0.0,1,2,0,0,2
10,Cristian Romero,4.0,ar ARG,CB,23-145,82,37,42,88.1,693,176,16,19,84.2,19,19,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,2
11,Davinson Sánchez,6.0,co COL,CB,25-099,8,8,10,80.0,136,27,2,2,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0
12,Emerson,12.0,br BRA,RB,22-248,90,33,40,82.5,473,182,18,19,94.7,11,12,91.7,3,3,100.0,0,0.0,0.1,1,0,1,1,2
13,Hugo Lloris,1.0,fr FRA,GK,34-267,90,18,26,69.2,425,291,8,8,100.0,5,5,100.0,5,13,38.5,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,414,510,81.2,6616,2203,206,228,90.4,146,169,86.4,34,62,54.8,0,0.2,0.3,6,19,3,3,23
