,num,joueur
0,,John Ruddy
1,,Anthony Pilkington
2,,Kyle Naughton
3,,Adam Drury
4,,Simeon Jackson
5,,Zak Whitbread
6,,Andrew Surman
7,,Wes Hoolahan
8,,Daniel Ayala
9,,Grant Holt
10,,David Fox
