,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Diego Costa,29.0,es ESP,FW,34-016,79,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1
1,Hwang Hee-chan,11.0,kr KOR,FW,26-270,11,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Daniel Podence,10.0,pt POR,"LW,AM",27-002,90,33,30,3,0,2,2,2,2,0,0,0,0,26,0,0
3,Adama Traoré,37.0,es ESP,RW,26-271,90,36,36,0,0,0,0,4,0,0,0,0,0,23,0,2
4,Matheus Nunes,27.0,pt POR,AM,24-057,65,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0
5,Chem Campbell,77.0,wls WAL,"LW,AM",19-297,25,9,8,1,0,0,0,2,0,1,1,0,0,6,0,0
6,Rúben Neves,8.0,pt POR,DM,25-224,90,84,77,6,5,1,2,2,1,0,0,0,0,72,1,1
7,João Moutinho,28.0,pt POR,DM,36-045,80,65,52,13,4,0,0,6,0,5,3,1,0,55,0,0
8,Boubacar Traoré,6.0,ml MLI,DM,21-064,10,8,7,0,0,0,0,0,0,0,0,0,0,7,1,0
9,Hugo Bueno,64.0,es ESP,LB,20-035,90,45,38,7,0,0,0,7,4,3,0,3,0,38,0,1
10,Max Kilman,23.0,eng ENG,CB,25-153,90,88,86,2,2,0,1,0,0,0,0,0,0,73,0,0
11,Nathan Collins,4.0,ie IRL,CB,21-176,90,82,79,3,3,0,1,0,0,0,0,0,0,78,0,0
12,Jonny Castro,19.0,es ESP,RB,28-234,66,59,49,10,0,1,0,0,10,0,0,0,0,53,0,3
13,Nélson Semedo,22.0,pt POR,RB,28-341,24,15,14,1,0,0,0,0,1,0,0,0,0,10,0,1
14,José Sá,1.0,pt POR,GK,29-279,90,35,30,4,0,0,0,0,0,0,0,0,0,30,1,1
15,15 Players,,,,,990,589,536,50,14,4,6,23,18,9,4,4,0,495,3,10
