,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-083,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Aboubakar Kamara,47.0,mr MTN,"FW,LM",23-276,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Ryan Sessegnon,3.0,eng ENG,"LW,LM,RM",18-204,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
3,André Schürrle,14.0,de GER,"RW,RM,CM",28-032,72,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
4,Ibrahima Cissé,44.0,gn GUI,CM,24-283,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Tom Cairney,10.0,sct SCO,AM,27-322,45,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
6,Luciano Vietto,19.0,ar ARG,"FW,RM",25-003,45,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
7,Andre-Frank Zambo Anguissa,29.0,cm CMR,"DM,CM",23-022,67,1,1,1,0,0,0,1,0.0,1,3,1,2,2,3,1,0
8,Jean Seri,24.0,ci CIV,"CM,DM",27-142,90,1,1,1,0,0,0,1,0.0,1,4,0,4,0,1,0,0
9,Joe Bryan,23.0,eng ENG,LB,25-082,90,2,1,2,0,0,1,2,50.0,1,2,0,2,2,4,4,0
10,Tim Ream,13.0,us USA,CB,31-064,90,2,1,0,2,0,1,3,33.3,2,1,1,0,0,2,3,0
11,Alfie Mawson,26.0,eng ENG,CB,24-323,90,2,1,0,2,0,2,2,100.0,0,1,1,0,2,4,8,0
12,Denis Odoi,4.0,gh GHA,RB,30-195,90,8,6,2,4,2,6,8,75.0,2,0,0,0,0,8,8,0
13,Sergio Rico,25.0,es ESP,GK,25-098,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2
14,14 Players,,,,,967,18,12,7,9,2,11,21,52.4,10,14,3,11,7,25,27,2
