,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Alexandre Lacazette,9.0,fr FRA,FW,29-325,69,25,20,2,0,1,0,0,0,0,0,0,0,18,3,0
1,Eddie Nketiah,30.0,eng ENG,FW,21-323,21,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
2,Gabriel Martinelli,35.0,br BRA,"LW,RW",19-304,90,28,28,0,0,0,0,6,0,0,0,0,0,24,0,0
3,Bukayo Saka,7.0,eng ENG,"RW,RB",19-225,90,55,48,6,1,0,0,6,2,3,1,2,0,43,1,1
4,Emile Smith Rowe,32.0,eng ENG,AM,20-264,90,55,54,1,0,1,0,1,1,0,0,0,0,52,0,0
5,Dani Ceballos,8.0,es ESP,DM,24-254,90,72,63,9,2,0,2,9,0,7,4,1,0,56,0,1
6,Mohamed Elneny,25.0,eg EGY,DM,28-281,67,51,49,2,2,0,0,0,0,0,0,0,0,43,0,0
7,Thomas Partey,18.0,gh GHA,DM,27-309,23,21,21,0,0,0,0,1,0,0,0,0,0,17,0,1
8,Granit Xhaka,34.0,ch SUI,LB,28-203,90,113,101,12,5,0,1,2,7,0,0,0,0,105,0,1
9,Gabriel Dos Santos,6.0,br BRA,CB,23-120,90,74,74,0,0,0,0,1,0,0,0,0,0,65,0,0
10,Rob Holding,16.0,eng ENG,CB,25-210,90,92,91,1,0,0,1,0,1,0,0,0,0,82,0,0
11,Héctor Bellerín,2.0,es ESP,RB,26-030,67,63,57,5,0,0,1,1,5,0,0,0,0,49,1,1
12,Nicolas Pépé,19.0,ci CIV,LW,25-324,23,15,14,1,0,0,0,3,0,1,1,0,0,10,0,2
13,Mathew Ryan,33.0,au AUS,GK,29-010,90,21,19,2,0,0,0,0,0,0,0,0,0,19,0,0
14,14 Players,,,,,990,689,643,41,10,2,5,30,16,11,6,3,0,587,5,7
