,num,joueur
0,1,Aaron Ramsdale
1,2,George Baldock
2,3,Enda Stevens
3,4,John Fleck
4,12,John Egan
5,16,Oliver Norwood
6,17,David McGoldrick
7,22,Ethan Ampadu
8,23,Ben Osborn
9,24,Rhian Brewster
10,29,Kean Bryan
