,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Callum Robinson,7.0,ie IRL,FW,25-237,65,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1,Hal Robson-Kanu,4.0,wls WAL,FW,31-128,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Grady Diangana,11.0,cd COD,LM,22-160,73,4,2,2,1,1,3,3,100.0,0,1,0,1,0,4,1,0
3,Matt Phillips,10.0,sct SCO,RM,29-197,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
4,Romaine Sawyers,19.0,kn SKN,CM,28-329,90,1,0,1,0,0,0,0,,0,3,0,3,3,4,3,0
5,Jake Livermore,8.0,eng ENG,CM,30-317,90,1,1,1,0,0,1,2,50.0,1,2,2,0,0,1,0,0
6,Matheus Pereira,12.0,pt POR,"RM,LM",24-144,89,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,5,0
7,Sam Field,28.0,eng ENG,LM,22-141,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
8,Conor Townsend,14.0,eng ENG,LB,27-206,90,0,0,0,0,0,0,2,0.0,2,1,1,0,3,3,2,0
9,Dara O'Shea,27.0,ie IRL,CB,21-206,90,0,0,0,0,0,0,1,0.0,1,5,1,4,4,4,6,0
10,Kyle Bartley,5.0,eng ENG,CB,29-127,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,11,0
11,Semi Ajayi,6.0,ng NGA,CB,26-322,90,2,1,2,0,0,2,2,100.0,0,1,1,0,0,2,6,0
12,Darnell Furlong,2.0,eng ENG,RB,24-331,90,0,0,0,0,0,0,0,,0,1,1,0,3,3,2,0
13,Sam Johnstone,1.0,eng ENG,GK,27-185,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,9,4,6,2,1,7,12,58.3,5,17,6,11,13,22,40,0
