,num,joueur
0,26,Víctor Valdés
1,3,George Friend
2,4,Daniel Ayala
3,6,Ben Gibson
4,8,Adam Clayton
5,10,Álvaro Negredo
6,11,Viktor Fischer
7,17,Antonio Barragán
8,18,Cristhian Stuani
9,19,Stewart Downing
10,34,Adam Forshaw
