,num,joueur
0,5,James Chester
1,6,Curtis Davies
2,7,David Meyler
3,8,Tom Huddlestone
4,14,Jake Livermore
5,18,Nikica Jelavić
6,21,Michael Dawson
7,24,Sone Aluko
8,27,Ahmed Elmohamady
9,,
10,16,Eldin Jakupović
