,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Danny Ings,9.0,eng ENG,FW,26-180,73,25,25,0,0,0,0,0,0,0,0,0,0,17,0,1
1,Shane Long,7.0,ie IRL,FW,31-362,17,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2,Nathan Redmond,22.0,eng ENG,FW,24-319,85,19,18,0,0,0,0,2,0,0,0,0,0,13,1,0
3,Stuart Armstrong,17.0,sct SCO,FW,26-295,5,5,2,3,1,0,0,0,1,0,0,0,0,5,0,0
4,Pierre Højbjerg,23.0,dk DEN,CM,23-167,90,43,43,0,0,1,0,3,0,0,0,0,0,30,0,1
5,Oriol Romeu,14.0,es ESP,CM,27-117,90,26,26,0,0,0,0,0,0,0,0,0,0,21,0,1
6,James Ward-Prowse,16.0,eng ENG,CM,24-079,90,43,32,10,3,0,0,8,0,6,3,3,0,30,1,1
7,Matt Targett,33.0,eng ENG,WB,23-123,34,17,11,6,0,0,0,3,5,1,1,0,0,13,0,2
8,Cédric Soares,2.0,pt POR,WB,27-141,56,28,26,2,0,0,0,1,2,0,0,0,0,18,0,2
9,Yan Valery,43.0,tn TUN,WB,19-331,90,25,17,8,0,0,0,3,8,0,0,0,0,12,0,0
10,Jannik Vestergaard,4.0,dk DEN,CB,26-169,90,32,27,5,4,0,0,0,1,0,0,0,0,24,0,0
11,Jack Stephens,5.0,eng ENG,CB,24-357,90,29,27,2,2,0,0,0,0,0,0,0,0,19,0,0
12,Jan Bednarek,35.0,pl POL,CB,22-282,90,31,24,6,1,1,0,0,5,0,0,0,0,12,1,1
13,Alex McCarthy,1.0,eng ENG,GK,29-047,90,21,14,7,2,0,0,0,0,0,0,0,0,7,0,0
14,14 Players,,,,,990,349,297,49,13,2,0,20,22,7,4,3,0,226,3,9
