,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Danny Ings,9.0,eng ENG,FW,26-180,73,17,25,68.0,179,85,12,17,70.6,3,4,75.0,0,1,0.0,0,0.2,0.2,2,2,1,0,3
1,Shane Long,7.0,ie IRL,FW,31-362,17,5,5,100.0,45,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Nathan Redmond,22.0,eng ENG,FW,24-319,85,13,19,68.4,229,37,5,6,83.3,5,8,62.5,2,2,100.0,0,0.0,0.0,0,1,1,0,3
3,Stuart Armstrong,17.0,sct SCO,FW,26-295,5,5,5,100.0,47,17,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
4,Pierre Højbjerg,23.0,dk DEN,CM,23-167,90,30,43,69.8,482,123,20,22,90.9,8,13,61.5,2,6,33.3,0,0.1,0.2,1,4,1,1,5
5,Oriol Romeu,14.0,es ESP,CM,27-117,90,21,26,80.8,348,248,10,12,83.3,9,11,81.8,2,2,100.0,0,0.0,0.0,0,5,0,0,7
6,James Ward-Prowse,16.0,eng ENG,CM,24-079,90,30,43,69.8,495,218,14,16,87.5,12,15,80.0,2,8,25.0,0,0.2,0.2,4,1,1,0,5
7,Matt Targett,33.0,eng ENG,WB,23-123,34,13,17,76.5,324,140,7,7,100.0,3,4,75.0,3,4,75.0,0,0.1,0.0,1,2,1,0,3
8,Cédric Soares,2.0,pt POR,WB,27-141,56,18,28,64.3,221,93,14,16,87.5,4,8,50.0,0,2,0.0,0,0.0,0.0,0,1,0,0,3
9,Yan Valery,43.0,tn TUN,WB,19-331,90,12,25,48.0,150,37,8,12,66.7,4,10,40.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0
10,Jannik Vestergaard,4.0,dk DEN,CB,26-169,90,24,32,75.0,543,311,9,10,90.0,9,14,64.3,6,8,75.0,0,0.0,0.0,0,2,0,0,3
11,Jack Stephens,5.0,eng ENG,CB,24-357,90,19,29,65.5,347,195,8,11,72.7,8,11,72.7,3,6,50.0,0,0.0,0.0,0,0,0,0,0
12,Jan Bednarek,35.0,pl POL,CB,22-282,90,12,31,38.7,169,133,7,10,70.0,4,15,26.7,0,3,0.0,0,0.1,0.2,1,3,0,0,3
13,Alex McCarthy,1.0,eng ENG,GK,29-047,90,7,21,33.3,232,184,0,0,,3,3,100.0,4,18,22.2,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,226,349,64.8,3811,1821,119,144,82.6,74,118,62.7,24,63,38.1,0,0.6,0.8,9,22,5,1,35
