,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Javier Hernández,17.0,mx MEX,FW,29-135,74,17,21,81.0,242,63,11,14,78.6,6,7,85.7,0,0,,0,0.1,0.1,3,1,2,0,5
1,Diafra Sakho,15.0,sn SEN,FW,27-294,16,3,6,50.0,54,2,1,1,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Andy Carroll,9.0,eng ENG,FW,28-281,26,2,6,33.3,42,16,0,1,0.0,2,5,40.0,0,0,,0,0.0,0.0,0,1,0,0,0
3,Marko Arnautović,7.0,at AUT,LM,28-178,45,6,10,60.0,83,44,3,4,75.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,1,0,2
4,Pedro Obiang,14.0,gq EQG,"CM,LM",25-201,45,15,22,68.2,266,111,4,8,50.0,10,11,90.9,1,3,33.3,0,0.0,0.0,0,5,0,0,3
5,Cheikhou Kouyaté,8.0,sn SEN,CM,27-297,90,19,26,73.1,318,88,10,12,83.3,7,10,70.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0
6,Manuel Lanzini,10.0,ar ARG,"CM,LM",24-241,87,29,35,82.9,488,74,13,14,92.9,13,15,86.7,3,6,50.0,0,0.1,0.1,2,2,1,0,2
7,Arthur Masuaku,26.0,cd COD,LM,23-341,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Michail Antonio,30.0,jm JAM,RM,27-200,90,15,25,60.0,267,41,8,12,66.7,5,8,62.5,2,4,50.0,0,0.0,0.0,0,0,1,1,2
9,Aaron Cresswell,3.0,eng ENG,LB,27-303,90,19,33,57.6,331,75,11,12,91.7,5,11,45.5,3,8,37.5,0,0.0,0.0,0,0,0,0,3
10,Winston Reid,2.0,nz NZL,CB,29-103,90,23,28,82.1,507,204,5,6,83.3,15,16,93.8,3,6,50.0,0,0.0,0.0,0,0,0,0,3
11,José Fonte,4.0,pt POR,CB,33-296,90,16,23,69.6,445,272,4,4,100.0,5,6,83.3,7,13,53.8,0,0.0,0.0,0,2,0,0,0
12,Pablo Zabaleta,5.0,ar ARG,RB,32-271,90,21,32,65.6,383,268,8,13,61.5,10,11,90.9,3,7,42.9,0,0.0,0.0,0,2,0,0,3
13,Joe Hart,25.0,eng ENG,GK,30-178,90,18,48,37.5,978,920,2,2,100.0,1,1,100.0,15,45,33.3,1,0.7,0.0,1,4,0,0,0
14,14 Players,,,,,926,203,315,64.4,4404,2178,80,103,77.7,84,110,76.4,39,95,41.1,1,0.8,0.3,6,17,5,1,23
