,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gianluca Scamacca,7.0,it ITA,FW,23-309,45,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
1,Michail Antonio,9.0,jm JAM,FW,32-223,45,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Saïd Benrahma,22.0,dz ALG,LW,27-088,63,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
3,Manuel Lanzini,10.0,ar ARG,LW,29-264,27,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0
4,Jarrod Bowen,20.0,eng ENG,RW,25-321,90,23,20,3,1,0,1,6,0,2,2,0,0,15,0,1
5,Lucas Paquetá,11.0,br BRA,AM,25-071,89,45,41,3,1,0,0,1,0,0,0,0,0,31,1,1
6,Pablo Fornals,8.0,es ESP,AM,26-257,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7,Declan Rice,41.0,eng ENG,DM,23-296,90,69,68,1,1,0,2,2,0,0,0,0,0,60,0,3
8,Tomáš Souček,28.0,cz CZE,DM,27-252,63,29,29,0,0,0,0,0,0,0,0,0,0,22,0,0
9,Flynn Downes,12.0,eng ENG,DM,23-290,27,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0
10,Aaron Cresswell,3.0,eng ENG,LB,32-326,90,49,41,8,2,0,1,1,6,0,0,0,0,41,0,3
11,Kurt Zouma,4.0,fr FRA,CB,28-010,90,55,55,0,0,0,0,0,0,0,0,0,0,51,0,0
12,Craig Dawson,15.0,eng ENG,CB,32-184,90,43,42,0,0,0,0,0,0,0,0,0,0,31,1,0
13,Thilo Kehrer,24.0,de GER,RB,26-046,90,48,40,7,0,0,0,2,7,0,0,0,0,37,1,3
14,Łukasz Fabiański,1.0,pl POL,GK,37-202,90,38,28,9,2,0,0,0,0,0,0,0,0,28,1,0
15,15 Players,,,,,990,459,423,32,7,0,4,12,13,2,2,0,0,363,4,11
