,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Callum Wilson,9.0,eng ENG,FW,31-069,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Anthony Gordon,8.0,eng ENG,LM,22-072,13,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Alexander Isak,14.0,se SWE,"LW,FW",23-228,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
3,Jacob Murphy,23.0,eng ENG,RW,28-072,64,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
4,Miguel Almirón,24.0,py PAR,RW,29-086,26,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
5,Joe Willock,28.0,eng ENG,LM,23-260,77,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0
6,Allan Saint-Maximin,10.0,fr FRA,LW,26-056,13,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0
7,Bruno Guimarães,39.0,br BRA,CM,25-172,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
8,Joelinton,7.0,br BRA,RM,26-266,80,3,2,3,0,0,0,1,0.0,1,0,0,0,1,4,0,0
9,Elliot Anderson,32.0,sct SCO,RM,20-182,10,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
10,Dan Burn,33.0,eng ENG,LB,30-363,81,2,0,1,1,0,1,3,33.3,2,1,0,1,0,2,3,0
11,Matt Targett,13.0,eng ENG,LB,27-231,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,Sven Botman,4.0,nl NED,CB,23-115,90,3,2,2,1,0,2,2,100.0,0,0,0,0,0,3,2,0
13,Fabian Schär,5.0,ch SUI,CB,31-138,90,2,2,1,1,0,1,1,100.0,0,1,1,0,1,3,0,0
14,Kieran Trippier,2.0,eng ENG,RB,32-230,90,2,1,1,0,1,1,2,50.0,1,2,1,1,2,4,2,0
15,Nick Pope,22.0,eng ENG,GK,31-018,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
16,16 Players,,,,,990,18,9,10,7,1,7,13,53.8,6,7,2,5,8,26,10,0
