,num,joueur
0,,Craig Gordon
1,,Stéphane Sessègnon
2,,Asamoah Gyan
3,,Titus Bramble
4,,Jordan Henderson
5,,John Mensah
6,,Nedum Onuoha
7,,Kieran Richardson
8,,Sulley Muntari
9,,Steed Malbranque
10,,Phil Bardsley
