,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Andre Gray,18.0,jm JAM,FW,27-293,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
1,Troy Deeney,9.0,eng ENG,FW,30-290,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Abdoulaye Doucouré,16.0,ml MLI,"CM,RM",26-104,90,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0
3,Étienne Capoue,29.0,fr FRA,CM,30-278,90,2,0,0,2,0,2,2,100.0,0,1,0,1,1,3,1,0
4,Will Hughes,19.0,eng ENG,"LM,CM",23-363,90,1,1,1,0,0,0,0,,0,4,2,2,3,4,1,0
5,Adam Masina,11.0,ma MAR,"LB,WB",25-103,85,4,2,0,3,1,1,1,100.0,0,1,0,1,0,4,2,0
6,Ken Sema,12.0,se SWE,LB,25-197,5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
7,Kiko Femenía,21.0,es ESP,"RM,WB",28-072,58,2,0,2,0,0,2,2,100.0,0,2,0,2,1,3,0,0
8,Isaac Success,10.0,ng NGA,FW,23-098,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Craig Cathcart,15.0,nir NIR,CB,30-068,90,1,1,1,0,0,0,0,,0,2,2,0,2,3,5,0
10,Christian Kabasele,27.0,be BEL,CB,28-050,90,0,0,0,0,0,0,2,0.0,2,3,2,1,3,3,4,0
11,Daryl Janmaat,2.0,nl NED,"RB,CB",29-267,90,2,1,0,2,0,0,0,,0,2,1,1,3,5,2,0
12,Ben Foster,26.0,eng ENG,GK,36-012,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
13,13 Players,,,,,910,13,6,5,7,1,6,9,66.7,3,18,8,10,13,26,15,1
